,Data Set,Target,Sample,Control,Relative Quantity,Relative Quantity(lg),Relative Quantity SD,Corrected Relative Quantity SD,SD RQ(lg),Relative Quantity SEM,Corrected Relative Quantity SEM,SEM RQ(lg),Relative Quantity 95% CI Low,Relative Quantity 95% CI High,Unscaled Expression,Unscaled Expression(lg),Unscaled Expression SD,Corrected Unscaled Expression SD,SD Unscaled Expression(lg),Unscaled Expression SEM,Corrected Unscaled Expression SEM,SEM Unscaled Expression(lg),Expression,Expression(lg),Expression SD,Corrected Expression SD,SD Expression(lg),Expression SEM,Corrected Expression SEM,SEM Expression(lg),Expression 95% CI Low,Expression 95% CI High,Wells,Mean Cq,Cq SD,Cq SEM,P-Value
,1-FAM,0,13.3_D,,0.0109124711620911,-6.51787834846188,0.00127770703011161,0.00132079858903715,NaN,0.000903475305361643,0.000933945638889794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,23.2474630210855,0.16838245370911,0.119064374850542,NaN
,1-FAM,0,14.5_C,,0.0179352324873643,-5.80105974326972,0.000402128140867977,0.000633487574598744,NaN,0.000284347535313686,0.000447943359796191,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,22.5329282152999,0.0322437922245538,0.0227998041331521,NaN
,1-FAM,0,15.1_B,,0.0281575546870766,-5.15033413967769,0.000444115853756031,0.000814086546055895,NaN,0.000314037331823342,0.000575646117188858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,21.8842758373979,0.0226824519157951,0.0160389155635965,NaN
,1-FAM,0,15.1_C,,0.0230669232046044,-5.43803060766484,0.000586716117669344,0.000832171125947361,NaN,0.000414870945435438,0.000588433846265024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,22.1710556982851,0.0365785939603399,0.0258649718356256,NaN
,1-FAM,0,15.3_B,,0.019528087436033,-5.6783055299338,0.000795169384436039,0.000951024683905773,NaN,0.000562269663926656,0.000672476003065565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,22.410565099513,0.058558318588671,0.0414069841689315,NaN
,1-FAM,0,15.3_D,,0.0179204043683573,-5.80225299804652,0.00283205083573857,0.00287398917879654,NaN,0.00200256235061577,0.00203221723738379,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,22.5341176683415,0.227269888108483,0.160704079041016,NaN
,1-FAM,0,15.4_A,,0.0180043916362573,-5.79550733771573,0.000174778625024077,0.000521091574694871,NaN,0.000123587150960985,0.000368467386085919,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,22.5273934998288,0.0139604213335633,0.00987150859318397,NaN
,1-FAM,0,17.2_A,,0.0242020443558018,-5.36872727213412,0.00531023134958949,0.00534530078664128,NaN,0.00375490059696412,0.00377969843371583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,22.1019731646636,0.315536822854521,0.22311822715449,NaN
,1-FAM,0,17.2_C,,0.0315602317848449,-4.98574838893481,0.00114245098073023,0.00136132896204125,NaN,0.000807834835647565,0.000962604940485012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,21.7202144603768,0.052057828613554,0.0368104436264911,NaN
,1-FAM,0,17.5_B,,0.01631924836366,-5.9372815789722,0.000986642053236536,0.00108685620803121,NaN,0.000697661286447373,0.000768523394873566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,22.6687160453205,0.0869457040970639,0.0614798969620729,NaN
,1-FAM,0,2.2_B,,0.0341543565852738,-4.871786575444,0.0026956122971314,0.00280697981777513,NaN,0.00190608573475146,0.00198483446380257,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,21.6066157316611,0.113501076117554,0.0802573805946931,NaN
,1-FAM,0,2.2_D,,0.00777958453088412,-7.00609117459692,0.00096727633642883,0.0010006884691314,NaN,0.000683967656770106,0.000707593602377995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,23.7341203907152,0.178806300500853,0.126435147603033,NaN
,1-FAM,0,3.1_A,,0.0182238638847305,-5.77802731316247,0.00192499448184764,0.00198771642339169,NaN,0.00136117665186115,0.00140552776205614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,22.5099691670076,0.15190696415199,0.107414444461334,NaN
,1-FAM,0,3.3_B,,0.017567865489631,-5.83091727643608,0.000703349533802042,0.000852618094532273,NaN,0.00049734322489582,0.000602892036406123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,22.5626906217271,0.0575759171743093,0.0407123214669891,NaN
,1-FAM,0,3.4_C,,0.0159578402146862,-5.96959078397956,0.000127188247992902,0.000465872653695697,NaN,8.9935672643017E-05,0.000329421712597599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,22.7009223125097,0.0114620297504394,0.00810487896269762,NaN
,1-FAM,0,5.1_A,,0.0203598264884917,-5.61813092331491,0.000540681891584567,0.00076284371738788,NaN,0.000382319832004217,0.000539411965550524,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,22.3505822104778,0.0381905937618803,0.0270048278265662,NaN
,1-FAM,0,5.3_A,,0.0181827743425048,-5.78128384586409,0.00233342066123325,0.00238525362355336,NaN,0.00164997757291883,0.00168662901206437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,22.5132153243264,0.184553186699217,0.130498809804603,NaN
,1-FAM,0,5.3_D,,0.0121505872158553,-6.36283015142261,0.000234683934577874,0.00043286748994562,NaN,0.000165946601575555,0.000306083537495747,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,23.092908810918,0.0277763228988399,0.0196408262781969,NaN
,1-FAM,0,5.4_B,,0.0239166416375226,-5.38584136850997,0.000123216927224034,0.000618413148219384,NaN,8.71275247970839E-05,0.000437284130680848,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,22.1190327351623,0.00740898706458109,0.0052389449950887,NaN
,1-FAM,0,5.5_A,,0.0150642773644643,-6.05272472146955,0.000316039882782349,0.000532820056918528,NaN,0.000223473944240801,0.000376760675399293,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,22.7837913834969,0.0301704819159334,0.0213337523544226,NaN
,1-FAM,0,5.5_B,,0.0134892298469405,-6.21204820825782,0.00235612736148627,0.00238888134140118,NaN,0.00166603363464611,0.00168919419595479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,22.9426072622488,0.251188797274694,0.177617301911029,NaN
,1-FAM,0,6.3_D,,0.010890662548122,-6.52076446475443,0.000896957970525939,0.000957161917519349,NaN,0.000634245063398215,0.000676815682571451,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,23.2503399421498,0.118442195898823,0.0837512798986833,NaN
,1-FAM,0,6.4_A,,0.00908688278694351,-6.78199881522615,0.000403787474514131,0.000497098428079316,NaN,0.000285520861387132,0.000351501669412057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,23.510741994394,0.0639037840371739,0.0451867990361663,NaN
,1-FAM,0,6.4_C,,0.0161932348569051,-5.94846497400213,0.000609484995116055,0.000759500250768327,NaN,0.000430970973078012,0.000537047777631167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,22.6798638098147,0.0541275116410023,0.0382739305301065,NaN
,1-FAM,0,7.1_A,,0.0252237129699944,-5.30907553151056,0.00195981376944418,0.00205859154625022,NaN,0.00138579760623675,0.00145564404204683,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,22.0425114757614,0.111736341488541,0.0790095247715232,NaN
,1-FAM,0,7.5_D,,0.0126235799556277,-6.30773508358946,0.000362576947861948,0.000521342543613083,NaN,0.000256380618535105,0.000368644847909854,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,23.0379892771493,0.0413053505433044,0.029207293468458,NaN
,1-FAM,0,8.1_C,,0.013787492978975,-6.18049603862357,0.00333175091882541,0.00335578393960262,NaN,0.00235590366792595,0.00237289757988992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,22.9111556185019,0.347516860729568,0.245731528798538,NaN
,1-FAM,0,9.4_C,,0.0102497231185842,-6.60827125183336,0.000597215386993868,0.000676912763639873,NaN,0.000422295049972312,0.000478649605441481,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,23.3375679307336,0.0837929563778298,0.059250567670432,NaN
,1-FAM,0,9.5_A,,0.0100169797972517,-6.64140860023683,0.000512034079745569,0.000600116182692796,NaN,0.000362062769986705,0.000424346222281861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,23.3705997028364,0.0735107287584333,0.0519799347950531,NaN
,1-FAM,0,9.6_D,,0.0122944740222151,-6.34584617438311,0.00175716185756634,0.00179508920608722,NaN,0.00124250106512751,0.00126931975045905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,23.0759789451925,0.20553721729095,0.145336760132643,NaN
,1-FAM,0,STD1,,1,0,0.01013413531375,0.01013413531375,NaN,0.00716591580181469,0.00716591580181469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,16.7503507724383,0.0145738856410599,0.0103052933650307,NaN
,1-FAM,0,STD2,,0.0883236013551913,-3.50105719121675,0.000880801539845785,0.00170066652471655,NaN,0.000622820741704508,0.00120255283216403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,20.2402535205675,0.0143413473576673,0.0101408639679583,NaN
,1-FAM,0,STD3,,0.00990702049049097,-6.65733304863406,1.09099550266228E-05,0.000310484696341626,NaN,7.71450318176525E-06,0.00021954583423781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,23.3864734156004,0.00158368410425284,0.00111983376937452,NaN
,1-FAM,0,STD4,,0.000837134181004276,-10.2222534942238,6.69599843582467E-05,7.81311792020442E-05,NaN,4.73478590078614E-05,5.52470866358668E-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,26.9400359484084,0.115029419238661,0.0813380823796077,NaN
,1-FAM,0,STD5,,9.2354929251163E-05,-13.4024515103441,6.54774557934649E-06,8.76266958046599E-06,NaN,4.62995530064014E-06,6.19614308164458E-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,30.1101017856351,0.101957780921974,0.0720950382846599,NaN
,1-FAM,0,STD6,,1.00693076607591E-05,-16.5996759836172,1.2748091659664E-06,1.49783798557791E-06,NaN,9.01426205973608E-07,1.05913139672094E-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,33.2971398333579,0.182068253125737,0.128741696423997,NaN
