,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,G07,FAM,0,Unkn-23,12.2_B,5426.9960530097,,Unknown,Unassigned,False
,G08,FAM,0,Unkn-23,12.2_B,5567.58335591083,,Unknown,Unassigned,False
,G09,FAM,0,Unkn-31,13.1_C,5351.26016201461,,Unknown,Unassigned,False
,G10,FAM,0,Unkn-31,13.1_C,5479.85576203058,,Unknown,Unassigned,False
,G11,FAM,0,Unkn-39,8.2_C,5375.64293962238,,Unknown,Unassigned,False
,G12,FAM,0,Unkn-39,8.2_C,5103.98723151396,,Unknown,Unassigned,False
,H01,FAM,0,NTC-01,NEG,-4.20568956744519,,NTC,Unassigned,False
,H02,FAM,0,NTC-01,NEG,-8.75189325146957,,NTC,Unassigned,False
,H03,FAM,0,Unkn-08,17.3_C,4629.02582615853,,Unknown,Unassigned,False
,H04,FAM,0,Unkn-08,17.3_C,4992.01338000147,,Unknown,Unassigned,False
,H05,FAM,0,Unkn-16,15.2_D,5253.40981974338,,Unknown,Unassigned,False
,H06,FAM,0,Unkn-16,15.2_D,4966.72941207831,,Unknown,Unassigned,False
,H07,FAM,0,Unkn-24,6.2_C,5222.38307280139,,Unknown,Unassigned,False
,H08,FAM,0,Unkn-24,6.2_C,5121.97209007568,,Unknown,Unassigned,False
,H09,FAM,0,Unkn-32,5.2_B,4913.63868013433,,Unknown,Unassigned,False
,H10,FAM,0,Unkn-32,5.2_B,5146.43944389685,,Unknown,Unassigned,False
,H11,FAM,0,Unkn-40,15.2_B,5279.25763072603,,Unknown,Unassigned,False
,H12,FAM,0,Unkn-40,15.2_B,5469.79319879509,,Unknown,Unassigned,False
