,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,F12,FAM,0,Unkn-38,7.1_C,3076.23389352619,,Unknown,Unassigned,False
,G03,FAM,0,Unkn-07,9.2_A,2953.18405235719,,Unknown,Unassigned,False
,G04,FAM,0,Unkn-07,9.2_A,3060.09989773064,,Unknown,Unassigned,False
,G05,FAM,0,Unkn-15,11.3_D,3017.01204437093,,Unknown,Unassigned,False
,G06,FAM,0,Unkn-15,11.3_D,3056.12390174701,,Unknown,Unassigned,False
,G07,FAM,0,Unkn-23,12.5_C,3018.99876634861,,Unknown,Unassigned,False
,G08,FAM,0,Unkn-23,12.5_C,3158.48931121554,,Unknown,Unassigned,False
,G09,FAM,0,Unkn-31,12.6_B,3048.00947914876,,Unknown,Unassigned,False
,G10,FAM,0,Unkn-31,12.6_B,3064.91381795777,,Unknown,Unassigned,False
,G11,FAM,0,Unkn-39,6.4_D,3068.50622610527,,Unknown,Unassigned,False
,G12,FAM,0,Unkn-39,6.4_D,2829.92787282079,,Unknown,Unassigned,False
,H01,FAM,0,NTC-01,NEG,-8.21601509538286,,NTC,Unassigned,False
,H02,FAM,0,NTC-01,NEG,-1.35086515300245,,NTC,Unassigned,False
,H03,FAM,0,Unkn-08,13.4_B,2778.87778158633,,Unknown,Unassigned,False
,H04,FAM,0,Unkn-08,13.4_B,2804.34350518591,,Unknown,Unassigned,False
,H05,FAM,0,Unkn-16,13.1_D,2956.544333568,,Unknown,Unassigned,False
,H06,FAM,0,Unkn-16,13.1_D,2752.04548503711,,Unknown,Unassigned,False
,H07,FAM,0,Unkn-24,11.1_A,2935.74317228227,,Unknown,Unassigned,False
,H08,FAM,0,Unkn-24,11.1_A,2962.18435625914,,Unknown,Unassigned,False
,H09,FAM,0,Unkn-32,12.6_A,2747.23743486703,,Unknown,Unassigned,False
,H10,FAM,0,Unkn-32,12.6_A,2909.35899020028,,Unknown,Unassigned,False
,H11,FAM,0,Unkn-40,7.2_C,3046.75532077782,,Unknown,Unassigned,False
,H12,FAM,0,Unkn-40,7.2_C,2853.3379422765,,Unknown,Unassigned,False
