,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,C1,C2,C3,C4,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,E1,E2,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F7,F8,F9,F10,F11,F12,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,24,3092.01703797795,3222.92617141644,474.922545439658,464.317512843951,651.902490037356,636.353840273222,721.234813683528,657.304878036854,807.86462272766,813.090171897449,261.926712678666,247.518085072487,1402.52382754505,1505.85103181523,270.760111621039,283.937856538121,477.012162197383,468.037129446415,530.139458195797,506.881057300286,671.637721113947,637.580467740182,209.315080447685,224.457630329837,503.886215497633,457.69583777076,655.76808552169,695.271112026819,672.102180619799,693.955045442778,11.6465137220935,5.54675540005974,950.774948936426,969.249525309604,913.600317490921,904.892647470522,548.330539823323,516.427725829803,652.587166416643,642.015223787499,-8.06963434729187,-15.3116797777607,693.441422847834,708.569175174717,825.894932552765,783.36441746113,618.32535943722,643.156254564831,544.442384720868,505.151541156232,-12.6242624045622,-7.01984929841637,848.566475023934,879.774604420943,388.633277795558,234.891242504963,662.074038531647,537.889308833725,294.562080263951,290.589368448208,753.784673207579,769.449604501235,747.685209949874,801.57581354745,346.319292789933,345.413918685861,498.321868228914,451.862822088181,-6.38068499876954,-4.48300730158553,428.191659316421,430.088058748298,896.063374735135,883.02498105071,865.125180646729,901.168979845202,696.154619427318,751.361958427621,550.15087919502,602.18361265303
,25,3490.52812053206,3630.34492237769,893.801713277658,875.834071823143,1076.41303039221,1058.29831011021,1176.86086656833,1087.03609234872,1296.93665507216,1305.94649646914,504.498130089841,473.23908617816,1945.64005877804,2089.48506638812,519.348063099114,544.676676867989,907.383158709445,891.965088930217,987.901145760842,956.352021335982,1116.94963341998,1073.26800916048,408.323277139086,438.871554144033,952.05681135533,880.457396668789,1088.56524745164,1144.03917706778,1110.4332890733,1142.79025904679,37.091929740373,34.3850557605115,1480.24715252441,1514.40919817097,1442.70596050592,1436.64319679926,1022.42599673656,967.371156157835,1096.24754680424,1080.57402277519,-2.54792065064476,-6.67646100127877,1143.56271229355,1177.7258994248,1332.69173876126,1263.66432984721,1048.99871091498,1090.99699053971,1012.83269677295,944.148026595385,-8.97977631987669,-4.78854201835111,1359.67603550921,1407.38324250102,771.397530853256,454.611940682762,1112.36455970688,992.447938783991,560.958364109738,552.393843008094,1220.51384342294,1245.84267783022,1214.61810311952,1301.01814179842,698.099819159104,703.989674324479,938.721678057238,852.361206762021,-4.30105572381262,-2.98241658437883,808.786807135202,817.816292841705,1402.5791298666,1374.25937461159,1366.59502288798,1404.65778075439,1131.12074789682,1218.0892166388,1015.41777150392,1011.84982812198
,26,3835.13071620556,3975.25581905518,1395.13499313216,1373.50959223793,1628.6270462288,1608.39965823314,1757.8673405477,1641.74541589874,1906.33922011526,1922.48945759779,938.119487068322,875.302839235548,2493.60726866281,2670.17850095789,958.161058308582,1009.60056066083,1438.21400100874,1411.38583939336,1540.64772370003,1503.14976767062,1706.04548600728,1651.32853451268,791.092461768567,843.767486352822,1490.70818706448,1403.09061824721,1661.72213699039,1727.31153861175,1675.90489680322,1728.01415678689,81.1364145613989,74.7677626451714,2113.93963708381,2164.36515476327,2090.13088350332,2093.35508110794,1592.91544162476,1513.76694462232,1687.97179873329,1665.92558989684,4.41485132694243,-5.77359079050439,1724.99485070829,1789.94097133184,1972.04600951251,1864.86361497161,1623.80398000998,1688.39620905038,1573.94103435788,1479.31458515902,-10.331438517358,-7.03686631444361,1998.22091710993,2071.06302983129,1255.92418499329,868.698219555387,1714.72418911558,1535.5865526932,1031.98966912516,1024.15766644851,1812.24633257845,1852.90894699416,1814.68402925117,1942.85772600171,1157.4541950888,1165.07672260956,1479.67520990376,1354.52326937295,-4.35194258370439,-5.53475438670239,1275.08921547484,1294.82364563451,2016.64959644288,1964.48281617879,1979.82401219164,2019.11401610168,1686.87417466292,1816.88865913839,1572.69776842754,1564.06963520771
,27,4116.37091855793,4259.6810526805,1989.3310512725,1976.78398861408,2262.90580703556,2248.00003413089,2418.09766177641,2277.29555985442,2578.84327806734,2608.30898558002,1464.75369023801,1362.4557481563,2996.9301401844,3205.63420629069,1482.82772029434,1573.07396051933,2090.23162768436,2047.50390139362,2204.78824269535,2160.47344466099,2390.63979788155,2332.53872776258,1257.35334337223,1341.52857863578,2139.54791905967,2048.93756385109,2329.63726911748,2399.91785084319,2322.21964560031,2401.45571051006,180.975573259299,174.853466345287,2792.37544158615,2861.59190687703,2798.20026748453,2809.11959484927,2277.07229846754,2173.84292893368,2388.98066612099,2361.64614500367,18.1956849794205,14.1685919528436,2394.2826824901,2499.3872968218,2687.57022486444,2536.44689626268,2307.12746453408,2395.73281951084,2241.41017205807,2124.81722834148,6.36520602284736,4.60619126897655,2692.78677562035,2790.3665760016,1866.38068426015,1377.88916099098,2417.83995919684,2174.46967052108,1598.5840156448,1584.38910108648,2459.7743947177,2519.70104526991,2474.71663393394,2648.11530733752,1743.73736445519,1748.56842894251,2124.2677036512,1964.71968164033,5.45224168408913,8.35815276509265,1829.5793413787,1869.98478266319,2667.20612044188,2582.05431484959,2635.97539657156,2664.98406200244,2299.51335150479,2476.178562006,2217.14676204615,2210.852916366
,28,4337.38821606288,4487.13299599949,2619.20196317685,2618.95444227411,2914.14624519269,2906.91212510423,3079.71232653372,2924.37963525956,3243.42168817787,3289.37020383878,2096.08589251727,1940.95376264098,3435.54925780868,3676.26672574128,2099.95083369233,2242.43110830775,2794.50118183955,2731.87836647051,2906.64824626609,2866.53043913025,3100.77644742256,3043.18966844991,1807.01064732327,1931.11970472178,2830.97909644173,2752.90051784982,3019.432897291,3088.04297596757,2975.70797182914,3088.46772062475,355.373137198641,352.27515658947,3443.45175548761,3526.81766562086,3489.69390480482,3512.82511181444,3002.98099910143,2875.03306716861,3115.33052496601,3086.81357650906,42.941143342141,31.9542324267672,3081.74718523225,3225.53600157086,3403.99574215873,3202.29268509684,3021.42697729072,3136.28547581877,2947.00773657872,2814.78226439799,1.02309404971766,7.26022487644423,3379.96633670698,3503.77477208428,2551.85977034018,2004.52785884624,3152.16825593909,2841.87074566941,2269.7150558168,2245.67470940204,3114.09078552558,3190.38188457628,3147.86753121995,3368.84516010403,2422.93862671013,2425.59705628984,2822.71893048137,2631.55535088091,4.36592911219577,-0.458052693690206,2427.87651484458,2493.53048047755,3293.03358425551,3171.10364764729,3274.13752677966,3294.39378285503,2918.33606938618,3143.5088499841,2898.79676737371,2897.80214654403
,29,4513.96724606075,4666.08939716625,3214.96805270829,3233.66763834007,3514.16097583441,3516.9870151894,3678.96844641269,3516.24893755312,3833.4111749436,3899.8731346223,2758.52681968112,2550.03920127894,3799.17765252926,4070.60969810026,2742.23908079875,2949.90136217914,3478.01081927306,3395.84975814045,3572.99352297357,3540.34170770281,3760.05623075494,3708.0661823016,2373.84272362078,2537.31871529785,3489.72560910036,3438.69576307446,3656.99844588777,3720.08267941182,3570.76664867242,3719.37121833001,686.280723381656,691.296676320998,4006.41436647408,4105.2022587212,4098.98348952625,4133.32921786379,3689.79646289105,3543.63026062247,3797.96669462305,3770.16168750447,86.6822299795431,68.79089105612,3713.13599088675,3899.05796459878,4047.39565640191,3799.92923504847,3697.95950499959,3833.34523606347,3617.03294447637,3470.53542254991,14.4812737552188,9.7800268872561,3983.55979664493,4131.74162163148,3234.94224293969,2682.549011614,3837.4619157106,3464.32355573932,2976.55704022574,2931.79747450636,3695.54093843426,3789.25000742378,3754.36910255403,4016.1889940243,3115.45705812041,3115.72740166301,3487.93311045359,3271.52393558838,5.56636321047199,6.77420161482814,2995.9835412484,3091.16281930491,3829.19696537829,3670.26713883743,3830.42301583527,3839.98405538559,3468.62518700595,3742.02141114475,3537.39235665006,3545.21641012545
,30,4635.23815343969,4794.22581992681,3723.38771912387,3758.43575097007,4010.34448365726,4024.90044711469,4163.43567323464,4003.37526671189,4305.37288657243,4386.57560856296,3387.73581385155,3126.54215664889,4095.88279186039,4392.54636679842,3344.8540245987,3618.09843826395,4076.27271186805,3972.75528294222,4141.67125423528,4123.68949101425,4311.02942757522,4269.47371147331,2902.68216554568,3101.26878791683,4055.92067078101,4041.52119451058,4189.54997894963,4244.0247549213,4059.06236738423,4244.70214307175,1111.16113488464,1131.25643490828,4440.27604385187,4555.7967067947,4575.61969908892,4628.53632751239,4276.53181723272,4121.061419696,4372.67716986322,4347.24053681889,165.695384297062,132.809916724195,4238.62582824447,4462.98895828373,4567.95460347698,4282.31173160973,4271.35926877937,4426.09671676007,4190.83718422323,4040.49578468449,18.4404794948555,17.3905507666509,4473.8012068685,4643.83298831644,3856.97042466687,3342.82631973653,4417.93327533452,3992.17433888516,3639.54566348138,3577.03567429654,4182.02475619901,4287.02008764906,4265.69178898305,4555.28991287521,3757.03343468537,3755.98555444654,4075.79960322628,3838.82266699003,2.68341976196734,3.49336183837886,3495.11606996697,3620.26483044345,4255.83553888397,4064.00919638569,4277.82155648645,4279.38709302812,3926.25247789563,4238.98090034692,4093.37687354194,4110.63797859546
,31,4738.99613542761,4900.10499474068,4120.60029635918,4173.68143858304,4383.04017676877,4408.93224737897,4527.87022661911,4370.0590930371,4648.13066439391,4745.96704470404,3930.6849286277,3622.84057169193,4332.01098541126,4643.31259493162,3855.79863237863,4191.58981488975,4546.4787556326,4430.21111294035,4583.96934512766,4576.10190427167,4731.03103204066,4696.3349323724,3364.39222810628,3593.51000712902,4490.39923955455,4520.0130184342,4589.54133175363,4630.66483501611,4416.66166645905,4635.4100105902,1634.29871845437,1681.9533078319,4741.8906754249,4874.29371350984,4911.57151811585,4981.015999437,4731.17485153966,4570.1010730308,4819.85547063339,4784.49550421695,308.932377750617,258.396922558816,4624.2709165013,4884.26465326056,4948.01044103953,4631.93383523501,4703.08537147435,4876.75271059219,4626.94349467395,4482.52262568742,37.9526528946458,32.8384094890762,4826.61377870532,5011.13253012623,4363.79491281647,3917.5509626314,4861.15112984037,4395.9487272464,4201.07742722818,4119.82836483027,4526.79016408877,4648.00244723661,4632.99750279798,4939.36164357889,4279.36191659829,4277.49465616503,4528.50601309652,4288.30799787949,7.2140783495438,2.70956029737272,3884.97883199414,4041.6258997599,4562.61877375754,4341.28981134998,4598.5662300749,4586.44673065311,4260.06524890957,4602.88418250551,4513.28571131151,4543.8571706873
,32,4800.02213531178,4974.22069119143,4397.8229752089,4464.44348703229,4626.23642656234,4662.21873210179,4769.57217426922,4611.88956723955,4864.94364447348,4973.41122864391,4348.69402498837,4003.14694979555,4514.62899708801,4844.31246657722,4250.77596681697,4634.87740552934,4880.03864227074,4751.70868075474,4897.47547083879,4897.88555930037,5017.44614186007,4990.61825074416,3761.56620321699,4017.21642574507,4796.64708401088,4867.84289922904,4859.62449589795,4892.89638608959,4655.78582515664,4899.33014591214,2196.51401602547,2277.20082605084,4924.22534022081,5067.82172632495,5113.8689108077,5195.18964295491,5047.12568923081,4885.63065920652,5121.5162901819,5088.49915852395,606.670376399813,468.093716344958,4883.08255126082,5167.66623880935,5197.69758594284,4860.02527041107,4996.45182600945,5191.11344093601,4925.68997486658,4789.42716282075,66.1134030547323,59.8250423894265,5049.43059060303,5244.40171116284,4729.7745081014,4364.32817023722,5161.05960809004,4663.83405599473,4623.67055015896,4532.51521484952,4750.53819986234,4881.40513587445,4870.51746481746,5189.20176158654,4663.752899672,4663.98012085957,4852.46660647536,4609.03723782088,2.31217823255065,4.72600006435596,4162.71713639959,4348.42338827143,4757.95600201811,4516.94270862584,4799.22288252959,4772.49409911596,4477.59584225549,4839.98362165961,4809.92777823962,4840.74579465733
,33,4867.73004329017,5037.96142963344,4584.98997755435,4655.96428040967,4778.55363499032,4821.83405488531,4924.07086734656,4768.10196306042,4996.18362171524,5116.89215584988,4644.28491026974,4272.47831428578,4652.30976901319,4994.7644330357,4523.3022399089,4942.50661782726,5087.34333332082,4953.38151963639,5102.90290897777,5111.54665028836,5198.47015944006,5174.00280918994,4092.70883626899,4362.86263095707,4990.16809289154,5092.59156460211,5030.7359409305,5057.61729135289,4804.47333363476,5064.84652749076,2734.32268892049,2855.16316016375,5028.88803561126,5179.72520109091,5227.73837184505,5320.45240104442,5251.08912580417,5095.70693679116,5313.81822254913,5282.49212295874,1003.605108069,854.98253881992,5038.59689476703,5341.4438585745,5354.77645922596,5001.20187060938,5181.82950055759,5385.05314761359,5114.91170363844,4989.28409400481,113.972343581927,113.725833634441,5184.64160459634,5383.7298921485,4967.91668940492,4682.6334458167,5347.05082576856,4837.26841664337,4920.9338509467,4826.28743673799,4888.0956390616,5028.92955546945,5012.99804991765,5341.76070053251,4934.27720024569,4931.5697639547,5070.0704880815,4831.50851235765,-2.65323224725307,-3.41653619376893,4351.78659229302,4560.68702081841,4885.37034665658,4627.55737840863,4923.15446658447,4886.43467252971,4614.02572909857,4994.90225403425,5009.42194229732,5038.99890242625
