,Data Set,Target,Sample,Control,Relative Quantity,Relative Quantity(lg),Relative Quantity SD,Corrected Relative Quantity SD,SD RQ(lg),Relative Quantity SEM,Corrected Relative Quantity SEM,SEM RQ(lg),Relative Quantity 95% CI Low,Relative Quantity 95% CI High,Unscaled Expression,Unscaled Expression(lg),Unscaled Expression SD,Corrected Unscaled Expression SD,SD Unscaled Expression(lg),Unscaled Expression SEM,Corrected Unscaled Expression SEM,SEM Unscaled Expression(lg),Expression,Expression(lg),Expression SD,Corrected Expression SD,SD Expression(lg),Expression SEM,Corrected Expression SEM,SEM Expression(lg),Expression 95% CI Low,Expression 95% CI High,Wells,Mean Cq,Cq SD,Cq SEM,P-Value
,1-FAM,0,7.1_B,,0.0410251056074156,-4.60734914222468,0.00359390501486108,0.00383408339590211,NaN,0.00254127460694861,0.00271110636887713,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,21.4683493271517,0.128986474001333,0.0912072104476849,NaN
,1-FAM,0,7.1_C,,0.0584467369218213,-4.09673370835598,0.00298772179754829,0.00343356044955961,NaN,0.00211263834334526,0.00242789387749753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,20.9472185980469,0.0752674443208547,0.0532221202818572,NaN
,1-FAM,0,7.2_C,,0.0415247273847573,-4.58988549303679,0.00071247803436627,0.00152366528179786,NaN,0.000503798049546852,0.00107739405301778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,21.4505260424829,0.0252634101928783,0.0178639286632816,NaN
,1-FAM,0,8.2_A,,0.0414252570377297,-4.59334554058612,0.010104079544676,0.010193154428934,NaN,0.00714466316368871,0.00720764861838095,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,21.4540573440898,0.359135906890645,0.253947435129955,NaN
,1-FAM,0,8.2_B,,0.0303696528984338,-5.04122577005993,0.00259582601003324,0.0028122534655749,NaN,0.00183552617447492,0.00198856349592338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,21.9111609391945,0.125852844360206,0.0889913996787168,NaN
,1-FAM,0,9.2_A,,0.0299116560514149,-5.06314840265332,0.00114584689929083,0.00156789096917779,NaN,0.000810236112690123,0.00110866633646676,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,21.9335350327872,0.0564044565858049,0.0398839737409649,NaN
,1-FAM,0,9.4_A,,0.039406497379848,-4.66542266758374,0.000573587145568243,0.00142014181430163,NaN,0.00040558736023274,0.00100419190713925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,21.5276187824104,0.0214318104356249,0.015154578492135,NaN
,1-FAM,0,9.6_C,,0.0217179480794507,-5.52496838660673,0.000596527614627374,0.00103672485791216,NaN,0.000421808721468052,0.000733075177254351,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,22.4048654489663,0.0404425979810302,0.0285972352811878,NaN
,1-FAM,0,STD1,,1,0,0.0482841508775111,0.0482841508775111,NaN,0.0341420505093225,0.0341420505093225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,16.7661193151516,0.0710938252322693,0.0502709259222289,NaN
,1-FAM,0,STD2,,0.101606361621113,-3.29893736214825,0.00114234246540232,0.00262970357451329,NaN,0.00080775810372334,0.00185948123004885,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,20.1329929323118,0.0165539906393826,0.0117054390368061,NaN
,1-FAM,0,STD3,,0.0106063132683867,-6.55893292407014,0.000160878661676097,0.000517241328150108,NaN,0.000113758392619385,0.000365744850644877,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,23.4601228061409,0.0223337308685175,0.0157923325463241,NaN
,1-FAM,0,STD4,,0.00104774202821606,-9.89850073995033,1.01200204872454E-06,7.32937463506792E-05,NaN,7.155935112278E-07,5.1826505063132E-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,26.8684635952131,0.00142217916020391,0.00100563252824237,NaN
,1-FAM,0,STD5,,0.000101459471495876,-13.2668088289714,1.26465330994656E-05,1.5824295972488E-05,NaN,8.94244931313225E-06,1.11894669896493E-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,30.3061365166557,0.183529623300385,0.129775041184315,NaN
,1-FAM,0,STD6,,1.0033189146739E-05,-16.6048602209417,4.12303885222763E-06,4.28782150567854E-06,NaN,2.91542873150576E-06,3.03194766318281E-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,33.7129296535315,0.60507012650762,0.42784918954694,NaN
