,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,B09,SYBR,,Unkn-26,17.4_B,,18.8357083268429,18.7520010894529,0.118379910385712,162091860695.643,11.2097612076695,171194692894.732,12873348751.9571,60,
,B10,SYBR,,Unkn-26,17.4_B,,18.6682938520629,18.7520010894529,0.118379910385712,180297525093.82,11.2559897652944,171194692894.732,12873348751.9571,60,
,C01,SYBR,,Std-03,STD3,,25.5434159963489,25.4307211384134,0.15937459650204,3000000000,9.47712125471966,3000000000,0,60,
,C02,SYBR,,Std-03,STD3,,25.318026280478,25.4307211384134,0.15937459650204,3000000000,9.47712125471966,3000000000,0,60,
,C03,SYBR,,Unkn-03,10.6_C,,18.3799672122965,18.6054031735821,0.318814593896724,216573884910.592,11.3356060869938,189584173435.273,38169216012.932,60,
,C04,SYBR,,Unkn-03,10.6_C,,18.8308391348677,18.6054031735821,0.318814593896724,162594461959.955,11.2111057492458,189584173435.273,38169216012.932,60,
,C07,SYBR,,Unkn-19,9.6_B,,18.7005202913647,18.6476930816229,0.0747089564792189,176640791419.381,11.2470910018615,182777714256.546,8678919507.5563,60,
,C08,SYBR,,Unkn-19,9.6_B,,18.5948658718811,18.6476930816229,0.0747089564792189,188914637093.711,11.2762656083335,182777714256.546,8678919507.5563,60,
,C09,SYBR,,Unkn-27,6.5_A,,18.5347015816821,18.5163610467318,0.0259374332678736,196281296092.784,11.2928789170697,198597080906.557,3275014291.17447,60,
,C10,SYBR,,Unkn-27,6.5_A,,18.4980205117815,18.5163610467318,0.0259374332678736,200912865720.329,11.3030077482586,198597080906.557,3275014291.17447,60,
,C11,SYBR,,Unkn-35,13.3_C,,18.4226003985691,18.4472175015964,0.034813840967641,210782078988.569,11.3238336837358,207534020751.66,4593448010.01435,60,
,C12,SYBR,,Unkn-35,13.3_C,,18.4718346046238,18.4472175015964,0.034813840967641,204285962514.751,11.3102385251648,207534020751.66,4593448010.01435,60,
,D01,SYBR,,Std-04,STD4,,28.6240761907323,28.4376873120395,0.263593680122848,300000000,8.47712125471966,300000000,0,60,
,D02,SYBR,,Std-04,STD4,,28.2512984333467,28.4376873120395,0.263593680122848,300000000,8.47712125471966,300000000,0,60,
,D03,SYBR,,Unkn-04,7.3_C,,18.671745494511,18.6570000922101,0.0208531479166527,179902274868.81,11.255036655045,181604842426.038,2407794130.28813,60,
