,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,B11,VIC,,Unkn-34,10.4_A,,27.0631637447762,27.0398581807011,0.032959044793817,74144.3758275971,4.87007821349419,75338.943559629,1689.37388781275,62,
,B12,VIC,,Unkn-34,10.4_A,,27.0165526166259,27.0398581807011,0.032959044793817,76533.5112916608,4.88385163884377,75338.943559629,1689.37388781275,62,
,C01,VIC,,Std-03,STD3,,25.1207098490467,25.1206373500623,0.000102529046860918,300000,5.47712125471966,300000,0,62,
,C02,VIC,,Std-03,STD3,,25.120564851078,25.1206373500623,0.000102529046860918,300000,5.47712125471966,300000,0,62,
,C05,VIC,,Unkn-11,15.5_C,,27.9359825131678,27.8551891042295,0.114259134670776,40941.4594546214,4.61216332005075,43320.4908357434,3364.4584444939,62,
,C06,VIC,,Unkn-11,15.5_C,,27.7743956952913,27.8551891042295,0.114259134670776,45699.5222168654,4.65991165959581,43320.4908357434,3364.4584444939,62,
,C07,VIC,,Unkn-19,6.5_B,,27.032636338426,27.0002357656937,0.045821329386619,75700.5361319302,4.87909895530343,77406.7328797158,2412.92658079518,62,
,C08,VIC,,Unkn-19,6.5_B,,26.9678351929615,27.0002357656937,0.045821329386619,79112.9296275013,4.89824746715119,77406.7328797158,2412.92658079518,62,
,C11,VIC,,Unkn-35,7.2_A,,27.234636806116,27.3691784221007,0.190270578029191,65979.4245688877,4.81940852358207,60460.1369964253,7805.45133961358,62,
,C12,VIC,,Unkn-35,7.2_A,,27.5037200380855,27.3691784221007,0.190270578029191,54940.8494239629,4.73989536963293,60460.1369964253,7805.45133961358,62,
,D01,VIC,,Std-04,STD4,,28.3279866942719,28.321085184953,0.00976020807959373,30000,4.47712125471966,30000,0,62,
,D02,VIC,,Std-04,STD4,,28.3141836756342,28.321085184953,0.00976020807959373,30000,4.47712125471966,30000,0,62,
,D03,VIC,,Unkn-04,9.3_D,,27.2825526777886,27.2529410294095,0.0418771947420329,63863.0345827912,4.80524955108487,65176.0193560622,1856.8408735492,62,
,D04,VIC,,Unkn-04,9.3_D,,27.2233293810303,27.2529410294095,0.0418771947420329,66489.0041293332,4.82274982814805,65176.0193560622,1856.8408735492,62,
,D05,VIC,,Unkn-12,10.2_C,,27.7886477168427,27.7602074814163,0.0402205666571136,45258.5084425788,4.65570023707272,46151.4695666065,1262.83773227199,62,
,D06,VIC,,Unkn-12,10.2_C,,27.7317672459899,27.7602074814163,0.0402205666571136,47044.4306906343,4.67250821727467,46151.4695666065,1262.83773227199,62,
,D11,VIC,,Unkn-36,5.6_B,,27.0779246082107,27.0492771043589,0.0405136884753192,73403.4428190991,4.86571642997427,74862.4720326821,2063.37890174762,62,
,D12,VIC,,Unkn-36,5.6_B,,27.0206296005071,27.0492771043589,0.0405136884753192,76321.5012462651,4.88264690436581,74862.4720326821,2063.37890174762,62,
,E01,VIC,,Std-05,STD5,,31.8488197628244,31.7972814106741,0.0728862365933009,3000,3.47712125471966,3000,0,62,
,E02,VIC,,Std-05,STD5,,31.7457430585239,31.7972814106741,0.0728862365933009,3000,3.47712125471966,3000,0,62,
,E03,VIC,,Unkn-05,12.5_D,,27.2789608634125,27.2297694243729,0.0695672002424363,64019.2997789945,4.80631091967094,66235.3799232715,3134.01059534238,62,
,E04,VIC,,Unkn-05,12.5_D,,27.1805779853333,27.2297694243729,0.0695672002424363,68451.4600675486,4.83538271605681,66235.3799232715,3134.01059534238,62,
