,Temperature,A1,A2,A7,A8,A9,A10,A11,A12,B1,B2,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C5,C6,C7,C8,C11,C12,D1,D2,D3,D4,D5,D6,D11,D12,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G3,G4,G5,G6,G7,G8,G9,G10,H1,H2,H3,H4,H5,H6,H9,H10,H11,H12
,72.5,198.631760654329,206.936255774331,341.965684915137,337.295315515516,331.029497082106,335.010557175158,358.683140406392,329.00262229397,204.54866767458,208.218738176617,353.551884922059,341.731240441739,356.449914659669,361.386832326332,359.374725313986,364.096241794853,322.573495335726,328.674686063596,193.229509855928,192.185777404906,351.012940402823,350.031462448981,354.11681012973,348.508787220888,321.904739761649,327.419414141133,132.777354688081,134.704144106789,341.633755756712,357.392402831865,354.101306021798,360.212225614195,341.694644599846,341.209842092387,367.142685212021,370.315918600062,366.328584497501,363.616122480484,359.868040828177,345.023249993619,345.672772613693,351.530334624643,338.827573594789,343.19094999969,359.968140563639,372.54624136827,338.869148940911,331.466782152824,336.379883334759,341.091186990771,377.597270937558,354.230411896387,331.659331677429,327.880077267132,353.683011172864,360.306447100131,344.126581481536,365.989880553295,339.814917142878,365.825086739566,364.348192546893,356.774718477844,52.2315791192171,65.9686167044475,327.853146097585,332.834216926234,340.630752682318,331.270338770302,344.910641309614,347.196842653588,361.615684747975,325.458832760275
,73,209.369641784624,217.854952985741,380.10543840778,374.374276099262,365.360689213786,370.318479740912,398.72242890725,365.358756565913,215.024931922049,218.671546263819,392.571189284686,380.146823603223,396.914585728628,402.147916633168,399.350894082013,404.219338111451,358.069940719744,364.585288858782,199.668401915098,198.647848600014,390.106328622549,388.846561161717,393.252066158743,387.467703831307,355.691505028213,371.133846589419,133.220809627423,135.781621685338,379.284613911215,397.055549092625,393.045839545676,400.076671651996,374.881054973911,378.442190170052,409.385450667079,413.154548415345,407.56594170293,404.591439865208,399.419775830636,383.359463851774,382.118392103287,389.018172380765,371.436420860074,380.526321686944,399.906485052964,412.535138338571,375.483332416143,366.57224134888,372.691839834551,377.760517286364,420.162470885822,393.654533792372,367.96242603926,362.526340643874,393.469258483483,400.8806427695,383.279399913256,407.790598836121,377.979580255562,406.192103512422,403.924307236037,396.429479423821,49.3634085942828,64.4287448572646,363.148695097602,369.291418326424,378.624494095362,367.605249446055,381.302778708746,384.881307750114,401.517363092779,362.117619046272
,73.5,225.74709533258,235.014083588269,420.525720515839,413.879842960411,401.889376890618,407.163172299926,440.551295103088,403.782970712577,231.022283814889,235.215374054295,433.059178655191,420.376916545552,438.853220823115,444.591682677278,441.421959654563,446.074205644743,395.436450940851,402.908807199135,210.921053799782,210.104219126834,430.980886233495,429.554829161787,435.143676095976,428.809829153763,392.128215065309,413.34375147845,135.041381892859,138.362117674366,419.191651671151,439.233757604562,435.069436435189,442.629657194018,412.0298976378,418.13624234504,452.253868858927,457.413292361229,451.422645636038,449.175670966979,441.943663056792,423.263764485638,420.699666550917,428.379680960753,407.535045845014,420.539908330873,441.145265588599,454.099546133152,413.830025856056,404.297509547135,411.964187508069,417.314218677446,463.671499059749,433.870521907981,406.802272014881,400.954016945514,432.777730768262,442.180364592711,423.439553401545,451.129151049324,417.246166603423,448.701674059604,445.934906038162,437.663708618913,49.460848697586,63.6065636048427,397.952001145897,406.54797785434,417.027646513248,405.197347242996,419.34527249568,424.124807038517,442.423883648786,400.065207128071
,74,249.494698520329,259.751710099733,458.177440134488,451.142382955586,437.001792849973,441.924096332512,479.123925589683,440.101031115906,254.901982174159,260.525025923289,470.412216727597,458.17444439403,478.039983584251,484.171205515459,480.496717714461,484.873668392912,430.556289558877,438.287833563127,229.584863922262,229.507970378781,468.467140837833,467.225816429172,475.229912531338,467.043409512754,427.383428934412,450.424633059076,142.322527368222,146.179809751644,455.617720482154,477.597758711074,474.118967744991,482.26573759077,446.986473617543,454.018875509226,489.081173996555,496.633940580005,492.27755977856,490.275282904207,481.457847101576,460.660173943783,457.716170710909,465.359996323795,441.331607041772,458.194679075817,477.415902298186,492.46233378857,448.8904312576,440.811158121435,449.465544180431,455.555231546742,502.743506691567,469.830263194871,443.374854753167,437.489786794354,466.894020504199,478.566955109292,459.181767010831,489.514558139306,451.997116759088,487.51194309676,484.581519428122,474.660151139069,55.8961330330673,67.4085722276521,428.461683429489,439.380471722422,450.641249810725,439.015099060737,454.703740505442,459.661856268106,478.267245073019,433.103084237974
,74.5,281.8088886336,294.265878557654,486.102149629771,478.379228282712,464.393363987092,469.196658913279,507.394695457834,467.263845245673,289.043921046781,296.909864521153,498.417593329598,486.066571844725,508.202206703385,514.557801016463,509.72136904935,513.139558316563,455.031801078416,465.727888387033,260.354570296832,260.847052423074,495.741638426862,496.119841848657,506.646908395997,495.904665438639,456.634733361454,481.221437863119,159.570242689564,164.022512948938,481.645414549241,505.416940779326,503.302830940727,512.29741944397,473.475201721589,480.640123678378,512.435968699326,522.454450353688,522.461077188945,520.748526732165,511.286914232259,488.449431350103,485.944712584323,493.806942650586,465.42052623644,485.15570479104,501.459349988245,519.742438544082,475.047819568054,471.038269698789,479.20634312628,485.851222503982,529.47595418452,494.217881271643,472.16608981212,466.284853691687,488.851880824669,503.471436845715,482.616407837843,515.341143050169,476.566036792844,514.146823282125,511.853997840083,500.438060516539,70.1088973623498,79.6179789523017,448.317295214828,462.160111533069,472.680999854971,461.886690663586,480.24905954201,485.555443574387,501.306016375838,454.545912703024
,75,323.335090716198,339.104140561615,498.183532604177,489.651441297066,479.240602250125,483.74960537514,519.025372570375,479.020173575655,334.795677185759,344.628912323659,511.552813663079,498.897148880473,522.54449465147,528.305873608986,522.384514042382,524.916846306479,464.761100173403,480.886730961444,305.261107402885,306.105725166954,507.369409981667,509.324387382427,522.597635354321,509.728529533517,474.166078488753,500.499318700789,191.00649204534,196.749623699971,492.793673053236,517.782889035661,517.763323000706,527.096445414827,492.44925523096,494.225294403059,518.269401391493,529.93685099314,535.93307831813,535.322295331885,525.877503497991,500.360452572819,500.561091082586,509.110271668654,481.82740974167,497.688912216568,509.577979588516,530.749147017379,487.422437957207,489.230993710501,495.934504371707,502.394156843757,538.557012458361,502.422651122323,488.617396252288,484.442398962108,494.168622536628,511.798434299632,488.666675898719,523.131868761919,485.680263444539,524.660237353021,523.527073590091,510.79575358805,96.5509880440404,104.893933136346,453.9520671338,470.99367732435,479.014848712799,469.668951835819,490.99980866281,496.25167094942,507.893086898964,460.888444082216
,75.5,373.492954464881,392.753911214931,495.00454194133,486.163474573105,483.132012760861,487.371195596793,516.673414156993,477.481675190145,391.468858576021,403.664731740792,510.734863359761,498.729541915254,521.130775616896,525.811546422921,520.373418423504,522.986041566611,464.209021235711,484.456258180015,364.875050085942,366.557857940859,505.496347939613,508.512829497406,523.293369674938,508.999021260704,480.469588527005,508.534346953333,240.43282055942,249.664334585251,490.851584310476,515.815063818095,518.196967016833,527.859671893381,503.080051767915,495.059794779554,510.00781931026,522.282926696677,534.786015217787,534.452148293259,525.856259295206,499.092847641844,505.344394521204,514.42421180604,491.788176225926,499.994918636036,505.893504585399,529.48404707733,487.651194246981,496.64657048982,500.411905083966,507.062869207543,533.166349770928,497.268257981859,494.230890541131,493.901824171809,488.343028042685,507.270142541548,480.084561094902,514.746412421844,480.671236928755,521.303294423974,521.532871695375,508.598826431896,140.795934534903,149.733888361217,450.968083233151,468.476024916808,472.626582344745,464.792743260298,489.939835604191,494.760931935535,501.831806559777,454.813108905129
,76,437.014720377869,460.437149448922,485.37343685097,476.625648394827,484.735859738763,489.464524352348,510.367113192347,471.863978197522,464.958298433595,480.107146970109,506.151114500488,494.722223575234,514.183360811881,518.481943515,514.810308580668,517.815689890241,462.580952403816,485.867215121495,446.231747658977,448.718993064779,500.351817694331,504.349689437532,518.322987027237,503.493802469351,486.883387362849,515.697233285963,314.977548054015,329.122900587314,484.388778621311,509.000219870058,513.572709451395,523.414020101508,508.085030479123,492.583301604947,497.726855833188,509.379178140226,528.189783537973,527.242162382331,520.057963280392,493.758135427937,510.230417230521,519.702704361363,497.879915017116,500.936604217577,500.79794681221,526.318339798906,484.820890111796,502.740469249502,500.635268086009,508.483578797281,524.040459739078,488.720092760297,497.717245713711,503.575116179073,481.405068074538,499.984521918137,466.010346403795,499.73996249194,470.955508357172,512.528660975417,515.352912268261,503.01952359071,206.053512374826,217.379579953382,447.493611705413,463.222468088946,462.333590744957,455.304553174933,485.27645028253,491.195475471104,492.502403866355,444.852993450126
,76.5,517.561650628641,545.722617670123,477.449010901524,469.2980175043,490.894219744134,496.079737147871,506.47611752624,468.11267374932,556.446425842714,574.440165863963,505.95028356151,493.460452730062,508.7361252376,513.148771329416,512.119453081343,516.379610336346,465.865351917505,492.636010126736,548.714097259327,552.188933169673,497.990400105068,502.523245924816,515.684540964156,500.645625857471,499.050422788365,528.19422834735,413.008361346969,431.499324889775,478.858023731314,503.862992908831,511.375050681584,521.105563006829,515.522169106593,497.70845201808,486.379743969024,497.27698733376,522.416292431547,521.401215098602,515.964127221412,489.174645716242,519.764658132953,529.227861348903,507.110756546708,506.584660147003,496.400846756249,523.751623372472,483.753338240389,512.266861170546,502.453820364039,511.233002683514,516.703269283472,481.694913092824,503.498724039928,521.450675287782,474.29308766105,493.010938158814,452.419040684567,484.893950963056,463.021548611487,504.596999721613,510.319428422721,498.549943662373,281.897758831854,296.009791942726,443.397902581143,459.008866074974,453.795356371894,446.740249813246,481.243982946909,488.654861122533,484.791847692759,436.559474075394
,77,597.137432098718,628.816426637526,469.021393328032,461.341446549105,496.559532384425,501.889041086403,501.425328353855,463.503473851109,643.546543820727,664.013934353064,504.864626788674,492.102302480559,500.665567271019,505.209599674898,508.19545669193,513.652648297075,472.626421237294,498.021069440288,647.65677735921,652.620891374172,494.526887427958,499.157959680824,510.732348438273,495.64796031499,507.766503682557,537.005906244073,511.101251747192,533.066416170436,470.51951541915,496.018546801092,507.170612767909,516.808405570117,519.509445130528,503.548396474422,472.605611444971,483.71720772073,513.975078013097,513.004356326124,510.057279161364,482.267904488142,527.238376499082,536.437389042769,513.538014767955,514.754554194358,487.590380044674,516.109557293566,479.80118762658,518.315030453605,501.311157789105,510.057195406774,507.284615343492,472.233133864418,505.057033640023,538.075767341073,463.072099705562,481.894639566584,437.541347536887,468.934010731174,452.787911724687,494.678565908562,502.241383994746,491.022383461246,348.886794799419,364.727096956311,434.609416098076,450.654263035184,443.867555278856,436.884871750142,474.735219047633,482.072878958638,475.106908745541,426.697750136959
,77.5,651.624490128837,684.918170688119,455.962966039572,448.507131073725,493.966883924778,499.154940188197,490.185297071243,453.520229670106,700.819391471573,723.423016910686,496.018664689166,484.814082238826,486.352674351555,491.131242022297,498.755450961947,503.74796985663,475.036177286532,494.186332574569,716.049530475597,722.488848679483,485.471554362577,490.006950182368,498.199664297476,483.497551289094,507.338962130412,534.613376574814,583.58320918691,607.092812850104,455.492179412121,481.053237106618,495.173230330671,505.002110815956,511.183573691065,499.512523151277,453.597914647201,465.619589750886,498.941329331602,498.069175944162,496.472619658519,469.061085295251,525.281720302615,533.894007349651,507.606256300847,516.387629453116,471.726441003613,500.732507600148,468.640507276601,514.708400616596,491.249830791574,500.052179826505,491.619434684909,457.106262923066,496.818821946648,540.965037154865,445.863905731734,464.195252031152,418.73534151071,449.210522052355,436.998827888158,478.092828453858,487.154980485715,476.131041301522,392.338649955675,408.608066029122,418.574023007551,434.587543373888,428.769825262302,422.945270974472,461.724406235481,468.684054571514,459.572647566008,411.565447735991
,78,669.714341247999,702.757847459813,435.567464412864,428.03220121898,478.469389549115,482.347513913973,468.361558648327,433.328015647002,715.817207828529,739.069377931503,476.603008818124,466.612515395861,463.249227028436,467.971161870083,478.383087527864,482.239406806652,463.124259772654,477.072417685398,738.670662184021,746.027195332862,465.487549135951,470.158102329217,475.420109186071,460.817795106249,494.034659344296,516.774459215023,614.528780489075,636.110399366799,429.32040545085,455.230608787446,471.439456700128,481.071569764134,487.636007046899,482.927929416504,424.419301316047,437.493673412103,472.524223084371,472.768428291663,471.807922588852,444.638181402174,506.783333102845,513.964951110124,484.955714342184,501.55791828673,441.937915888706,471.911625464965,445.189861958262,495.805074914307,467.792338485094,475.993453921069,464.411400817326,431.492735605726,473.579000384129,524.756269853361,415.183009924917,434.647506828585,392.320389429679,421.798798412139,413.040937004124,450.66217663511,460.453781002113,448.453175967822,398.767739886754,413.168150235856,388.177818220702,406.673896641812,404.364905828187,400.669154025754,437.006738392525,442.377281010885,432.393173055888,387.066224150666
,78.5,635.415433979896,664.666816699811,395.855290571947,388.853196016473,437.485230811308,438.839715484601,422.504009041059,391.587430343967,670.307060082886,691.562059890495,433.582621249699,424.956249141785,418.346354307533,422.603290636033,432.812233545434,435.558293265299,423.735746545861,433.3412653102,694.335878119233,702.036145713898,421.367300669398,425.895816922299,429.625646456782,414.523921596244,450.156231490324,468.16079065809,582.767473817828,599.363778761036,380.41656217919,405.582492828488,423.373990931671,433.001904089663,438.682677313954,440.495407640877,372.486564123841,387.339832627904,421.593527332137,424.171918957947,423.637519072866,397.07084621028,457.061051518143,462.306630468147,434.863849223236,456.931509694687,384.282336419626,414.913858606711,396.882345676957,447.285890033671,419.41281983089,425.125715150484,412.129909319846,382.544556228215,422.064679628643,475.014539213984,358.591709304736,379.886421255469,347.047878491919,375.118922805513,368.534173489174,400.276550862597,408.144399941836,395.27021230808,355.176516244752,365.366784130633,333.091972488814,355.003746627986,359.252724239388,358.21845410824,389.305293529243,390.061690916158,380.737847316591,342.148952583785
,79,535.031325300173,557.304670746663,328.54870088539,322.451455839746,362.691655251951,361.77578224209,346.418107120763,322.207376574962,554.721337954093,571.750396060749,358.585805322838,352.671219921231,344.380465049626,347.261479277871,356.567769739308,357.043651715431,351.073612333277,356.126142246346,574.417776691624,581.90104308478,347.081582397928,351.643272031129,352.941925338403,338.96248496853,369.370098724051,382.536506409846,482.690914863045,493.696217224763,306.791688166027,328.173487766573,345.255427937599,355.001665674651,358.126532784854,363.431394323212,298.219411366813,313.232115091288,342.625807909848,346.870592390924,346.470440205385,322.863163069953,372.86392199233,376.349903293384,353.211195753556,377.735268182849,303.584807653039,330.929590570994,321.901561477454,365.3669014088,341.884425649838,344.709442337612,333.128238958719,308.961086925495,341.065463548754,386.896613614402,282.284024992626,302.184053740462,280.947647363262,306.151289163148,299.829601516771,323.940194251677,328.926683298392,317.059717144299,274.450582361702,280.865864862594,260.141469958047,281.33136262492,291.89411021252,293.320158666675,317.137643963998,312.7782267572,305.835157150686,275.959323854888
,79.5,396.266194024501,411.164122702045,249.534287957329,244.340720958374,273.063156917755,270.978846838814,259.759747845826,241.966934937206,403.739141866812,415.762160446682,270.512712412688,266.989602696331,259.722097515022,261.001425829989,268.632245091828,267.476149406127,264.219232010005,266.168194503246,417.249675637309,423.250831329608,261.406956909044,265.24643406243,264.33279144312,253.191088361467,275.979597470707,283.914972858933,350.528182509502,356.347402758011,227.181685407963,243.481153381275,257.073487721451,265.48608956844,267.1116541869,272.367521381138,221.379680511444,233.796862682872,255.389213235666,259.919088141955,259.276053866936,240.490362091154,276.878383721395,278.900343289653,262.434958980043,283.545283376467,221.960631522551,243.330667141105,239.782626989732,271.534618024388,254.152651157964,255.370378558904,247.846792585408,230.452061662272,252.088506061602,285.200822929892,206.673026506047,222.388213849152,210.466169048783,231.013277721426,224.769870275105,241.172235767536,244.20487872107,234.003995281266,187.217053353481,191.228331416374,188.204022351941,205.830145437737,219.039494629085,221.751514930478,238.65542383994,230.588024188455,227.316599508172,205.608522900968
,80,261.682990803403,270.550995976672,177.469269980031,173.619981240171,191.256080163287,188.251815490761,182.157460352255,169.14491993836,261.09459698547,268.527407998313,190.838241113923,188.363408104258,182.915021891338,183.633429585508,188.462376173096,187.526991481593,183.847118510582,184.998742609077,268.877502197994,272.579309031265,183.716687594188,186.139222088252,184.435202693962,175.882264181506,191.039337760554,195.13789987899,224.703215230114,226.760845371078,156.843283436825,168.916085067839,178.161180570592,184.602775698075,185.735272253427,190.308786866521,154.48825947523,163.739767418869,177.567101496411,181.694244310588,181.298285326183,167.159664911924,189.816804695467,190.97104365337,181.418740295457,195.944500966034,151.097054117538,166.768172248538,166.267865737462,186.068410403368,175.420359387681,175.717592774792,172.262460896662,161.182097056044,172.643412604484,194.138938330913,141.56149226938,153.040500032772,148.302993726044,163.793672501065,158.119289359936,167.93847530736,168.87504182589,160.885331146177,110.758240783648,112.390936133059,126.593133582091,140.866146310993,153.935814731604,156.591587515771,168.822061904678,158.084078770865,157.944151016818,144.024258439178
,80.5,149.149570508808,153.234051480558,117.291533935778,115.156632748345,123.385071966053,120.076271063554,118.234903034835,109.408422482126,144.493104154732,147.935882582624,125.093973873554,123.124449121643,119.213042142181,119.567836658875,122.775194873049,122.18111965811,117.755539135153,117.998047376817,147.128629408788,148.727694449577,119.523698122258,120.619414005343,118.751275008717,112.836131695482,120.13193058838,122.815880160733,121.383220755228,121.558282635729,100.697530153579,108.968863707063,114.089053692206,119.011196385447,119.174879118383,122.601703645174,101.123447679893,107.765929726528,114.380814154022,117.710295122659,117.840905076273,107.730203413852,119.210658950794,120.382506171342,115.427966039097,124.451681902977,96.2701102488396,105.926868183617,107.607155492761,116.383249520778,112.154317818723,111.724131846789,112.364346338134,105.343354161091,109.226361626177,120.550020577932,91.3898655778208,98.5531668140688,98.4585414204969,109.121228682161,103.637579834649,109.513361662349,108.265333718561,102.778437223764,53.7621174345576,53.9218777211764,79.7254680789628,89.563586340518,101.33776119785,103.17270696149,112.873406554359,100.621056551556,102.928498110289,94.7129735548261
,81,69.1712227336207,70.9989497239384,75.2256449742296,73.868643881211,75.8060293876137,73.3451750793104,74.7244955871829,68.378399939407,65.0453386238075,65.9144388916312,79.27133460501,77.6076459179372,75.5089119936866,75.085778099177,77.8616139031301,77.3406386444246,72.7596317333509,72.1007019175731,64.7960073934854,64.7727342410117,75.1140875963275,75.6886750454389,73.427799338428,70.6088362991336,71.9231273497905,74.0031859515977,53.2310234861052,52.7096764671625,64.5006621152347,69.2108458555384,71.0729286028356,74.4796481665184,74.0708663202469,76.0359208755752,67.2502028607543,70.7231532828604,72.8047653920173,74.2192396566492,74.9686679734087,68.1539822980437,72.6871905759342,73.9554094747001,72.409322627123,76.4655428843417,63.7173620867335,68.1227558660456,69.8262097744063,69.8789931263382,69.8436414264575,69.5919245643112,73.9560955429766,69.4756434214622,68.6168696832166,72.0591436382657,62.4136499672546,64.8852412559697,66.2756704480489,72.7679631803259,67.4100645925793,71.6261211789491,69.5077357553841,66.0287466780653,23.2977597514799,23.7786506963027,52.6588120587517,58.0536486297454,66.8949894517547,67.9221840925472,76.6660377980202,64.3854299463718,68.4989260762501,63.1001097607484
,81.5,29.8270593111434,31.4635441235247,54.6770080813064,53.188991274014,52.5377236372454,51.1151995511682,54.257767666094,48.960482776283,28.5581290727258,28.3644577132731,56.7351074857164,55.2849378848662,54.4817244934638,53.9984159316572,55.7961826671055,56.0520498046255,51.7785282661271,50.4820498453165,28.1415550566097,27.1308481925267,53.9020599179526,54.0207469547922,51.8290474813666,50.7930475537592,50.0880679216823,51.7397671612706,24.009876362653,23.329412703193,47.9876497861521,51.2622201707314,51.5183598311406,52.8962084670259,53.1785995387551,53.6094753352922,52.2522021482289,53.3285644556224,53.8316429555717,53.4907812598429,54.7194994287577,50.1653591923066,51.58730873142,52.6255447784447,52.8868178246036,53.3989833675579,50.1524330644941,52.1337607315878,52.3901363338003,47.9790855880078,49.9664334612408,50.04583449978,56.3716496806944,53.4099357157699,50.2697087362646,49.877005808392,50.8316162772549,50.4418464019682,51.1150704261297,55.1779456030235,50.7335974943464,54.4427656282021,52.2584164308673,49.8790949089844,14.1509613712019,15.0834486789336,41.5123309001735,44.6457221686904,50.2694006840127,50.8300734412087,60.0483483830735,48.2151998571417,52.4050989420269,48.4890759792702
,82,19.2360455883336,21.0653848025174,46.2785499109917,45.1715157919287,43.4982003543091,42.3775814762673,45.7134635737038,41.3382431519734,19.6715136389127,19.435795076774,47.8349855491802,46.3924627370545,46.0145258931236,45.7265231264,47.1285756238711,47.682583820204,43.5563787968109,42.3504587500655,19.7128969127813,18.6360202441007,45.3770306592699,45.5360317160207,44.3861994733938,43.3075712021178,42.4317699657679,44.256944397292,17.5154312465111,17.1968534315448,41.2607020242143,44.3413956185576,44.2361428770525,44.7914187064843,45.3917095862464,45.0973326437797,45.202538212217,45.6237643682624,45.9457090759766,45.4092526408781,46.7172161712634,42.9718764510003,43.7299198007181,44.5651706955089,44.8114983544775,44.0945264116553,43.9098688247562,45.3102287413851,45.0953325855129,39.6727304585947,42.5853517927668,42.4196627519372,49.0097885799589,45.9834446621052,43.4580550633271,42.1059411123713,45.1200696424463,44.2691508222919,43.9523386285977,47.1743645449522,43.9678801541336,47.2334487995725,44.2695506665023,43.0517656672855,12.9630802784155,13.390207943555,35.5376514350819,38.3073461671115,42.416642515428,43.283287395192,53.0068873662317,41.4642783553569,44.6330958427379,41.5611628655465
,82.5,17.6136331420536,19.1792444747097,40.2934670868989,39.4732855105527,37.2463983896425,36.5779400824378,39.3854235381118,35.9583425829204,18.1849623452346,18.0372964626256,42.0155878688075,40.2633889252843,40.6034919383067,39.8862880947589,41.385766295463,41.5268874231214,37.7038601755963,36.6595987546871,18.3106795097592,17.4161118843427,39.0784896891775,39.8645303687322,39.7353715203773,38.5223247893791,37.3250062644332,39.6144710440215,16.7995221328223,16.8211314112046,36.6300169176239,38.7839431195148,39.115538087009,39.831850730478,39.781849123308,39.8348925003601,39.2406312527521,39.4204121532759,40.2263120190828,39.7309899187605,40.8434940627372,37.7922452635552,38.8398927812211,39.1703180542887,39.7897390356869,38.6917275516155,39.0122707346885,40.2946643168009,40.2705136219923,34.6577287395173,37.4544839509446,37.1716638173655,43.6196815254173,40.4030446954996,38.9561813491087,37.5339493655769,40.5374259850722,39.3661777657552,38.4576888685027,41.1187698875488,38.9873297025592,42.0024845399201,38.2539578656015,37.756197307484,12.7798484904503,13.2574855728212,30.8195168554621,33.2725944410774,37.0746267294791,38.0296365522315,47.9091348190734,36.4246374581187,39.1093030215825,35.7685396065079
,83,17.5543963147629,18.4689949963481,35.1243232465604,34.3526652980888,31.9928507321417,32.3240584479956,34.3431864000449,31.3291755877839,17.7259244431489,17.7517502509094,37.0578702544178,35.3348980500739,36.4007098208995,35.4364568933792,35.9407914729535,36.0489367911269,33.2930543635085,32.0639279298837,18.1843696065062,17.8119052351151,34.3407515103381,35.5567163293054,35.4110042118078,34.3366744712993,33.3000006167859,35.4456803147008,16.9753533433587,17.0265069988533,32.8127527229318,33.6669126607966,34.6559662957634,35.7529713453683,35.0464772218601,35.2229682174698,34.3246549940259,34.3815212180407,35.8313909193183,35.0171912512866,35.6311814551697,33.7165463687046,34.7495137368419,34.4302789447378,35.8307223854634,34.5868192138274,34.5537188871327,36.1357309536768,35.8251002337964,30.6467051851074,32.7955938783293,32.5215001205646,38.3326915269607,35.9633635954414,34.3969644770872,33.5842465468472,36.8474894799255,34.9621514366398,33.8133626857863,35.8336813647836,34.9585824575626,37.0156514571478,33.6252079534615,33.4103278461834,13.1082612826927,13.9848702988142,27.4858043507567,29.4501511809558,33.0588784050007,33.6203671038475,43.8327233189833,32.1625434023592,34.0272180348929,31.0541245392737
,83.5,18.1123031474272,18.2614981252791,30.7293333128408,30.1686799782843,28.0836268035868,29.048037857625,30.0520318850772,27.5935158989596,17.8063602721845,18.1341141845957,33.0236441908177,31.4893375690057,32.5162917418905,31.7831473420322,31.8597723876001,31.5939929783645,30.0280155509701,28.2515027327677,18.7975858273156,19.0494452927583,30.8423170392887,32.1058473857825,32.0341623061021,30.4396579481098,30.2787107841938,31.9557599778789,17.4067701092951,17.7468029949928,29.3604773549954,30.2702006078807,30.9622840797674,32.1196958279049,31.7839980395534,31.3074434138535,30.7315458327309,30.9722224573362,31.9444581714723,31.6406526293421,31.5210347258572,30.3872523151429,30.883103623849,30.8079003427825,31.7900792181832,31.1544771402363,30.9251598510454,32.2276106916573,31.867733258895,27.5800254156871,28.9426239917168,28.6310486797464,33.5645567556748,31.9043574159909,30.4556583413035,30.3429364515762,33.6871866381773,31.5133461481651,29.6914326123974,31.7618032978161,31.6648835949048,32.6484200168449,29.811486989697,30.2710068758528,14.013011647775,15.0371286978298,24.831745921789,26.5277422010051,29.410145929992,30.2632500348825,40.6194310719366,28.5193425441626,29.8295988564322,27.6396944005598
,84,19.1980714341887,18.5907150467409,27.1962203327475,27.1322967603743,25.2173745677767,26.3598212478484,26.8916746256233,24.6419232647272,18.1148152977187,19.0456818068772,29.6899008932159,28.4513158234906,29.2604803862945,28.8700652938132,29.0411634040443,28.5231871173879,27.2116227455155,25.1014600621535,19.5397904119886,19.6824780102069,27.969328770778,28.7476198273473,29.2684906424851,27.1876953541794,27.3059881473828,29.2613838899039,17.9999062735996,18.7585340012976,26.6260020677166,27.8136005325472,28.0448423787788,29.308192182195,28.8019038082429,28.1562925959095,27.7309993281579,28.3100083043385,28.58020693368,28.8604076120033,28.2002713831974,27.3833566016784,27.6515898309875,28.1686542758181,28.6441132341421,28.560267580359,28.15025532196,29.069696449245,28.9041355399394,25.4710733530391,25.6562792866127,25.8970038743764,30.0576198455263,28.5053996511811,27.4291798660667,27.8648030506179,30.8501761710736,28.8724227306557,26.2573308601745,28.4668592013393,28.719358540841,29.5437803549082,26.6450201351207,27.2688487609985,15.05417039386,15.5248179094381,22.6156956676201,24.1768168073455,26.3299265366409,27.0203992340859,38.1331439886654,25.6734204000975,26.8118765524243,25.161578877894
,84.5,20.073518776629,19.1125188583518,24.8237306743913,24.9447048653944,23.3867568998244,24.7377209646917,25.3057943764745,22.4850731976491,18.6595731827408,19.7535450369311,27.3956891916785,26.4487830954826,26.8394832364521,27.10992817161,26.4331021286797,26.11061488132,25.0117525615902,23.1934864174902,20.2712407483801,20.5324248233159,26.0158560587926,26.3503727694792,26.6590541210908,24.9240592086423,25.3729357797433,27.1500102980789,18.453883317746,19.2969893749382,24.5828432918731,25.5762256920661,26.0167760749496,27.1445042778596,26.3316767836794,25.7652908789786,25.6492836022868,26.445173243755,26.671396850211,26.636996440356,25.5310394806008,25.4218882392737,25.5366872091905,26.2722665098301,26.8781607339569,26.8698737838615,26.2356877416504,27.1258898573993,26.4594603122013,24.1153055088091,23.4183557995793,24.1928982306057,27.5111472180757,26.4047970196177,24.9027651695562,25.6414196088143,28.5753921906383,26.8210228936445,23.9848439176265,25.6233593809285,26.3825673570329,27.2969625699568,25.1330016013735,25.1346586400952,16.1508268622407,16.2344417687527,21.4297644926858,22.5753924904077,24.3522266584373,24.1629349520588,36.4733415640741,24.098420841673,24.7424651765525,23.3506974274879
