,Cycle,A1,A2,A7,A8,A9,A10,A11,A12,B1,B2,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C5,C6,C7,C8,C11,C12,D1,D2,D3,D4,D5,D6,D11,D12,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G3,G4,G5,G6,G7,G8,G9,G10,H1,H2,H3,H4,H5,H6,H9,H10,H11,H12
,24,2678.01353985257,2827.14477789974,2662.45524016072,2603.91324909211,2354.73813384789,2415.27565306549,2615.20900919683,2430.56625231608,644.409341746052,651.533689837217,2912.21230477899,2774.98691005087,2779.92486681961,2761.63399156713,2754.68953745664,2779.03239149199,2628.34567578879,2574.55804992041,49.1138126294263,53.6093850382667,2526.13093738753,2495.6375155218,2724.09361643388,2643.29877633456,2877.12951791511,2953.3960929954,-1.07959116729899,1.23181447217257,2512.34807638356,2649.37541466227,2669.55840952054,2711.0271870429,2698.06155527989,2609.00870015667,2577.76617576399,2611.48483073353,2647.58339106672,2573.63944074207,2729.47406054443,2555.91244530527,2772.23467285451,2778.8106213006,2831.21768330827,2424.52637094812,2932.63754860403,3031.69153617902,3134.07990031646,2134.7392603735,2526.4799651099,2571.39123497963,3092.29666837577,2843.40182248169,2806.37814784038,2356.11822952988,2966.82469658146,2896.62864600085,2414.08112374948,2547.50193744179,2741.82768662089,2895.68575859466,2593.60628129809,2527.88066132841,-5.69284226481204,-5.14099603112845,2249.30872739064,2351.13528432966,2475.67515869131,2430.57403929528,2403.06771903462,2489.85772779558,2397.18343054117,2214.81383557246
,25,3009.63494276562,3166.32704004252,3026.02081965217,2968.72267825019,2815.14095450717,2873.16251328367,3027.42819133724,2840.45414789553,1035.36270391465,1050.41796930523,3257.54451146105,3134.37508226844,3162.91541528527,3166.01748810966,3159.3463698111,3192.0380920932,2987.18204211985,2991.79416919814,106.575546548965,109.468755225164,2973.99439890342,2930.1694751689,3149.84161723929,3050.28363793306,3206.95933607479,3287.49530047309,14.1077837199891,11.2514660799429,2913.17903137755,3071.65299410857,3101.85982739729,3127.73079357636,3113.71301733866,3046.93314918082,2999.40244282629,3049.25778337013,3109.59546054542,3044.31156261998,3159.48983247728,2959.32887568033,3189.45483776149,3207.8011359011,3184.83584821796,2926.33268133886,3258.75020560695,3391.26674577325,3356.60835789666,2666.19148977349,2968.50832064649,3024.82141773001,3426.29798984903,3148.91451365344,3145.27407621869,2869.96581657724,3211.82366691631,3237.005137483,2815.50996564546,2985.48705994111,3067.57910897773,3276.48837753969,3055.20372039858,2986.07851583114,-2.11426567827402,1.31904663707064,2654.66597914583,2778.05548842077,2871.5714983728,2814.62912172492,2826.23795842893,2943.68406246354,2873.66526691525,2617.79516508791
,26,3246.31781351119,3405.22053080701,3282.13817129441,3229.67711022568,3168.62172837214,3222.72943022761,3330.30376172016,3147.8496212193,1544.73194472355,1569.36483005785,3504.60174268272,3394.17571743538,3443.34441161163,3463.44912900723,3455.20844683055,3497.79427196417,3245.94269649883,3300.47046252973,206.938896230638,219.653245027904,3320.06648531106,3262.69825760156,3468.00104814131,3355.70657808669,3436.36526609627,3517.49520101212,33.3031377555262,34.4615799951366,3210.08372012088,3386.62774418174,3426.9657328553,3442.42553461533,3418.75654878972,3368.46894887013,3315.7748372318,3379.898268846,3459.78181162811,3407.57669077733,3479.8243954915,3274.29500435962,3499.39496587621,3530.98327525418,3436.88627510921,3315.26195736429,3490.42657329251,3647.69259833634,3513.68145147473,3109.15639059382,3299.69976100554,3366.95925120648,3662.68892014061,3391.26673125977,3390.60407910191,3273.47448876203,3385.5587323463,3482.50660898528,3114.23231626823,3317.92811380226,3299.11804377523,3550.20998521726,3408.54544445428,3336.94383318316,11.3379142553686,9.30583584769829,2957.80028729937,3101.35200697236,3162.11083650711,3099.34960449756,3147.3448062595,3288.58224119064,3247.94665928365,2918.1088004888
,27,3405.33884102195,3566.77673450526,3462.45767611561,3410.25891773104,3422.49418504771,3472.28638003244,3537.27999637408,3355.31954388323,2091.79752058297,2133.79398605036,3671.99031562311,3569.12113349731,3632.63201760939,3663.54971825303,3656.69983515546,3707.4547210341,3421.64769025914,3510.62860487372,412.566380251682,429.101018720372,3556.38612033889,3489.13237672624,3686.97398883103,3564.51876248327,3587.08644573398,3672.49703661477,90.8237373953511,92.6685204575901,3414.11975904235,3602.38830827318,3648.07215515997,3669.61173694924,3621.84818825426,3582.14907357475,3531.37409767746,3606.1129331974,3700.81395387165,3661.12625709846,3698.25021401432,3491.4135235491,3710.71469847602,3751.84291834954,3605.26977057185,3587.43551661891,3648.29117814992,3823.34845756453,3626.83025297351,3433.67503447176,3530.83904677111,3601.84805012942,3827.92149178059,3566.51409847403,3557.14413892473,3560.19893619875,3510.19458245322,3649.27355275901,3322.84029126244,3545.73758702691,3456.45420792943,3734.46638167155,3649.96222331578,3576.73811502276,31.3853299930279,27.1717540637524,3168.36232426453,3323.39428426791,3360.23947268316,3293.52521613928,3369.419855649,3527.80215187403,3507.62416253707,3125.23488190175
,28,3513.84457534012,3674.82185566309,3588.4725498931,3538.05511230742,3593.51271702688,3638.6310923576,3680.38508956936,3500.22320694701,2611.07828204157,2671.0140522505,3796.37382030304,3697.73445442041,3769.34540824467,3806.14907704691,3802.15676610339,3857.65514811449,3541.54657925892,3655.0828462502,748.967595646487,787.602711862013,3719.42129762127,3644.1963752084,3838.57645022513,3711.86735622739,3695.04541578872,3782.00926308394,165.272997543055,163.933499983706,3554.7089116222,3750.26389486973,3804.23233951927,3838.37558681288,3760.80610278542,3727.32009811044,3682.44077361374,3763.66222334161,3866.68323575429,3834.15766515624,3850.51452341869,3646.0971087347,3858.53024278964,3909.81841483109,3723.88083276492,3768.01664560016,3766.48112726231,3950.73629771803,3714.95951011719,3655.52848831656,3686.21098709255,3760.28540317115,3951.7684340367,3706.53905038527,3678.94754222189,3749.33328509738,3609.08829004488,3773.74809483332,3465.94765029631,3702.0979939807,3574.26369242423,3869.4465107885,3816.75046396182,3739.03000154551,54.9544243735372,53.2575452277997,3311.2754859577,3472.6743586545,3499.59555256481,3428.7303342544,3518.74999991745,3690.19895393963,3682.39070079891,3263.67538407159
,29,3577.07247007582,3741.67519233435,3683.32072842297,3632.2164580097,3711.1756149206,3754.74510875377,3780.69391823555,3595.19670952557,3031.92348928164,3105.42845080403,3884.08532314286,3787.05076309663,3863.36221832633,3907.56149667495,3902.90657613257,3960.87817197429,3628.13616893241,3756.45019130958,1180.75221232617,1234.19854637001,3826.66207449251,3745.67792877333,3936.73064136939,3808.83054532101,3773.34580564796,3860.82014224535,292.064507094115,295.173156264979,3649.54434379795,3852.86634881179,3906.75470693216,3952.71523037755,3856.91626494767,3828.44327988542,3784.41103512482,3869.89111353839,3977.12472576757,3946.82702318976,3952.88532372996,3742.74504146935,3956.64365371557,4013.21060215376,3806.76145765714,3887.14727546302,3848.80010323963,4041.80319429434,3779.04945748941,3795.3594859972,3790.87729886092,3868.54069111628,4037.19092877732,3787.64154804087,3761.039395772,3875.64662301929,3676.91790657493,3859.99252864516,3563.14002860366,3806.62801228224,3654.65147630035,3961.2771664158,3927.97323075066,3845.91454076801,95.9162596202368,95.2689769142721,3409.50886318433,3570.98341346382,3596.30721406231,3520.20049018829,3615.79411646845,3796.17806393774,3795.42825065656,3360.42898653567
,30,3617.71131503264,3781.39921396286,3752.75632945402,3701.31176940099,3792.71355239013,3835.71568884105,3858.75178607327,3668.86387655422,3348.69966157108,3434.08273357164,3953.46293086902,3859.9928449851,3940.61539085786,3988.82768490768,3983.19498270092,4043.23809185853,3695.2208243885,3831.66663393116,1722.23308962426,1780.52111853591,3910.90733955546,3828.2686565737,4014.9662100383,3885.2529275883,3834.95783668448,3917.24477880554,546.982154017144,561.345127817323,3723.74226404411,3931.01626012391,3988.50343130076,4036.58723357334,3932.7596058495,3904.52945789814,3866.10475615147,3953.93315212661,4060.05936921847,4032.09472783935,4031.59138874556,3816.6207083674,4030.02269703672,4089.2043274132,3872.06959587783,3976.48594739908,3916.4875769509,4110.37189776269,3824.70941489595,3893.65271074234,3864.64637522665,3946.29722875385,4101.22012469943,3847.67175427706,3824.20780288238,3962.73091297451,3728.5074811061,3925.92449255286,3637.05179251356,3888.40985307404,3717.70376222139,4031.13938090614,4012.34538318147,3927.75353213337,165.603618950532,171.367493408264,3477.39561565257,3641.45801352552,3664.98548369209,3585.93585868635,3683.19414624811,3869.79616737926,3876.6403864044,3431.35109773739
,31,3626.10184562834,3791.35809542508,3794.83981698015,3743.6182071508,3845.54695636115,3886.42529140611,3911.54146415723,3716.42700308555,3552.23210996505,3644.93993831284,3995.72865989265,3899.53461883309,3984.48317540009,4038.82100580803,4031.33058863467,4091.0125016091,3744.05453557843,3884.19571011378,2288.99757924696,2345.80659937427,3967.46145188341,3884.11945124302,4061.80515845433,3927.95265399902,3873.29419893624,3954.40216688596,885.025208239801,909.647256369697,3769.55410122938,3982.53389421895,4035.04082211388,4083.25476027191,3987.34267097727,3959.80469713697,3917.3934161301,4009.53833077307,4109.26226769039,4083.59060349567,4080.55850046302,3860.83799663477,4072.27955931593,4128.45843296714,3914.33150482333,4040.37779111792,3954.34113632066,4148.27452770013,3845.91821501506,3958.35344526597,3909.56337424022,3996.32761298474,4135.56081788669,3875.25318728718,3856.35496600343,4025.38255096421,3755.63882482987,3966.81980544858,3686.17621393863,3942.26087796927,3755.0463085072,4073.05577376,4069.40761160103,3983.98298883822,280.638067291345,295.51977002772,3526.22551165179,3690.62364074391,3713.19219054491,3630.85733477399,3726.98760326893,3922.27020657142,3935.19756802888,3481.3885806234
,32,3629.45584729089,3794.72257455765,3822.67057070993,3771.21517601346,3881.75613452657,3922.86120061743,3948.09379232749,3752.68800245548,3682.79892228245,3784.32227214997,4024.96746328929,3928.71118572037,4016.88805305571,4072.67886525211,4065.78178030359,4125.86730697819,3775.45573356178,3917.02817238451,2812.42239872785,2863.50034154108,4006.63330911404,3929.235510758,4100.75187113008,3964.59514287874,3902.61905083336,3982.43673305348,1347.54932525544,1382.73228794104,3806.10943001116,4021.46582448923,4072.34844570515,4124.05185525472,4027.55905025203,3997.46712764472,3960.35076265857,4052.10670996462,4148.10979550343,4124.3199818879,4115.72531685168,3896.23986216953,4104.08396385645,4159.46989530882,3945.35553212206,4088.25666098482,3984.33951241776,4178.00440154776,3866.08892446164,4012.63865538862,3945.50120976447,4034.59817775631,4163.72106187367,3901.78454592129,3879.85130313684,4069.6611272409,3777.83027983616,3999.49300884635,3727.20276190229,3986.53622893497,3789.18829689918,4105.84116777791,4112.83708480417,4028.06323139218,526.945589040583,562.893513609735,3567.75272634952,3731.92456036864,3756.66857557067,3668.7024282692,3762.86720022256,3962.60645026085,3981.14037230584,3521.71135556872
,33,3634.45319226201,3798.33475491262,3847.73655405277,3796.59242919612,3911.32726929885,3949.79707366052,3979.16118275445,3779.85259902932,3771.43730982967,3877.43856068047,4049.2804122683,3956.32473582387,4043.78865458024,4099.34974857036,4093.73635296995,4153.87287515891,3801.67914991757,3942.82511315364,3241.01983938748,3285.49270881941,4041.68721344953,3964.23198724749,4132.67220034233,3995.94824484213,3923.72954500989,4005.52263931908,1889.87330839693,1940.96688399883,3834.20793988265,4051.58908788179,4102.1938547018,4153.00372704554,4058.91267315247,4028.89942396023,3999.736671615,4088.73602693408,4185.46909600365,4159.52112509207,4148.48392634695,3932.45640591666,4132.63205868534,4189.41324287809,3971.05565002778,4123.90744119281,4009.19394184755,4207.39283621378,3888.46301965168,4055.11138026371,3978.35405278481,4067.63000412766,4195.01632491668,3927.61429684755,3903.40440138865,4106.2701874123,3802.90472607489,4032.07593466039,3760.86142102068,4024.20432670581,3819.05257709734,4141.47930990388,4154.53659414489,4071.1510192879,859.889617790322,921.864008161447,3603.29715532314,3767.50138170944,3794.81525413133,3706.36531729728,3800.81261872891,4003.75243623272,4028.03426799952,3555.05696286889
,34,3651.04371243309,3816.60990573951,3882.55038351884,3832.78905833459,3950.7451925454,3990.38372118528,4011.74469119316,3810.05679338822,3837.50176017671,3948.72308922517,4082.56893740772,3988.56875493214,4081.5669352753,4135.24610520152,4130.06413221906,4193.99323630224,3825.79256179147,3966.15738382571,3567.13592117353,3604.80777920688,4079.24300854158,4001.17122710923,4171.75621236619,4033.63082174435,3946.88903984058,4028.77999362423,2443.91824404617,2514.12263231569,3869.525356151,4087.95931488254,4138.37541883798,4188.81420663059,4087.41459706685,4055.18561898319,4042.7593885217,4129.94859849458,4225.20250078445,4204.91705209047,4188.02413973228,3969.92006350561,4167.52075535441,4228.86004285998,3999.50067098257,4152.88884438073,4041.97193397262,4243.80444019382,3916.52284275657,4098.73930893873,4016.64414741687,4107.02618855281,4231.73695828505,3963.14992266879,3935.05867917591,4139.56206175485,3832.54570983053,4067.59405330162,3800.13635131447,4068.10937687503,3853.35566228656,4178.75242501698,4195.65638042924,4113.77159356921,1316.61317615502,1409.6188356586,3636.37310326464,3803.75051566527,3828.96143433986,3741.15814787472,3837.37666902135,4040.6714645058,4069.61656202443,3589.38971161392
,35,3664.12048173663,3834.63039594267,3917.97408915796,3870.65991637561,3994.09060919749,4032.3340821816,4042.08320447273,3838.27085496722,3880.96546340095,3997.10831990864,4116.08340724432,4011.90684669618,4114.24252138647,4168.97967827611,4163.54610739073,4233.25772734068,3846.48599386215,3988.00154220942,3816.64831770547,3849.16259509867,4110.63677218043,4031.1744788338,4201.30823191917,4058.06809479528,3965.17698964906,4046.29904783395,2968.32847670981,3059.54678687269,3898.86944323295,4118.70885040059,4164.59357364476,4211.88174505735,4108.38137940773,4077.68532133936,4075.27845180839,4163.0503093073,4253.85765001612,4241.40635274961,4220.94641564027,3994.56894035308,4193.55362518977,4256.26490539933,4022.36915311896,4172.7224985095,4066.60054389095,4269.40047849115,3931.71287352364,4129.3621447848,4044.91869782511,4137.20356681245,4256.30271776612,3987.13737436486,3956.79039095683,4164.95132564625,3853.90402969276,4096.83398166144,3832.22473631051,4103.51352852517,3876.09333684771,4207.01978501136,4228.53888019018,4149.65056137515,1853.38676224215,1978.17111114835,3662.12408963764,3834.4237559871,3851.92710866577,3768.13585825448,3863.49332860651,4070.296306476,4099.93497495624,3614.70931554864
