,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,D02,SYBR,,Std-04,STD4,1919.22607927429,,Standard,Unassigned,False
,D03,SYBR,,Unkn-04,7.3_C,4074.30224781941,,Unknown,Unassigned,False
,D04,SYBR,,Unkn-04,7.3_C,4242.22020243333,,Unknown,Unassigned,False
,D05,SYBR,,Unkn-12,11.2_B,4165.19836608933,,Unknown,Unassigned,False
,D06,SYBR,,Unkn-12,11.2_B,4266.16305265251,,Unknown,Unassigned,False
,D07,SYBR,,Unkn-20,11.4_D,4288.82085798704,,Unknown,Unassigned,False
,D08,SYBR,,Unkn-20,11.4_D,4285.84081573747,,Unknown,Unassigned,False
,D09,SYBR,,Unkn-28,3.3_A,4359.70416890773,,Unknown,Unassigned,False
,D10,SYBR,,Unkn-28,3.3_A,4301.91209542158,,Unknown,Unassigned,False
,D11,SYBR,,Unkn-36,9.6_A,4170.64140104922,,Unknown,Unassigned,False
,D12,SYBR,,Unkn-36,9.6_A,4283.57730126813,,Unknown,Unassigned,False
,E05,SYBR,,Unkn-13,6.3_B,4264.58343063513,,Unknown,Unassigned,False
,E06,SYBR,,Unkn-13,6.3_B,4443.11478891678,,Unknown,Unassigned,False
,E07,SYBR,,Unkn-21,7.3_D,4395.33134284542,,Unknown,Unassigned,False
,E08,SYBR,,Unkn-21,7.3_D,4112.39779643463,,Unknown,Unassigned,False
,E09,SYBR,,Unkn-29,17.4_A,4222.69102957138,,Unknown,Unassigned,False
,E10,SYBR,,Unkn-29,17.4_A,4454.49640216034,,Unknown,Unassigned,False
,E11,SYBR,,Unkn-37,8.1_D,4431.05374776099,,Unknown,Unassigned,False
,E12,SYBR,,Unkn-37,8.1_D,4291.23162592133,,Unknown,Unassigned,False
,F03,SYBR,,Unkn-06,3.4_B,4343.85169983596,,Unknown,Unassigned,False
,F04,SYBR,,Unkn-06,3.4_B,4508.62524011872,,Unknown,Unassigned,False
,F07,SYBR,,Unkn-22,13.3_A,4092.30640603108,,Unknown,Unassigned,False
,F08,SYBR,,Unkn-22,13.3_A,4132.48411865653,,Unknown,Unassigned,False
,F09,SYBR,,Unkn-30,2.4_D,4499.95567440022,,Unknown,Unassigned,False
,F10,SYBR,,Unkn-30,2.4_D,4245.06177447669,,Unknown,Unassigned,False
,F11,SYBR,,Unkn-38,9.5_D,4268.18410767099,,Unknown,Unassigned,False
,F12,SYBR,,Unkn-38,9.5_D,4330.27251810624,,Unknown,Unassigned,False
,G05,SYBR,,Unkn-15,3.2_D,4064.69921038508,,Unknown,Unassigned,False
,G06,SYBR,,Unkn-15,3.2_D,4301.33854901575,,Unknown,Unassigned,False
,G07,SYBR,,Unkn-23,10.1_B,4107.06453967541,,Unknown,Unassigned,False
,G08,SYBR,,Unkn-23,10.1_B,4364.94585816261,,Unknown,Unassigned,False
,G09,SYBR,,Unkn-31,12.6_C,4233.37999091308,,Unknown,Unassigned,False
,G10,SYBR,,Unkn-31,12.6_C,4228.18676106117,,Unknown,Unassigned,False
,G11,SYBR,,Unkn-39,9.5_C,4433.72042166703,,Unknown,Unassigned,False
,G12,SYBR,,Unkn-39,9.5_C,4176.17389430795,,Unknown,Unassigned,False
,H01,SYBR,,NTC-01,NEG,1123.97386672345,,NTC,Unassigned,False
,H02,SYBR,,NTC-01,NEG,1177.80236366879,,NTC,Unassigned,False
,H03,SYBR,,Unkn-08,5.5_C,3762.75684284443,,Unknown,Unassigned,False
,H04,SYBR,,Unkn-08,5.5_C,3910.4284388195,,Unknown,Unassigned,False
,H05,SYBR,,Unkn-16,2.2_C,4073.02802905443,,Unknown,Unassigned,False
,H06,SYBR,,Unkn-16,2.2_C,3949.78243390021,,Unknown,Unassigned,False
,H07,SYBR,,Unkn-24,12.5_A,4102.30786599903,,Unknown,Unassigned,False
,H08,SYBR,,Unkn-24,12.5_A,4086.60811473112,,Unknown,Unassigned,False
,H09,SYBR,,Unkn-32,8.2_D,3892.10343655011,,Unknown,Unassigned,False
,H10,SYBR,,Unkn-32,8.2_D,4184.56302279741,,Unknown,Unassigned,False
,H11,SYBR,,Unkn-40,13.2_D,3806.91379236533,,Unknown,Unassigned,False
,H12,SYBR,,Unkn-40,13.2_D,4270.51764627675,,Unknown,Unassigned,False
