,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F3,F4,F7,F8,F9,F10,F11,F12,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,74.5,5396.77084468887,5580.39021576564,4792.23791120878,4989.33890029108,4981.23239813859,4998.71680964255,4960.45402894999,4830.6909773662,5044.16930234129,5126.38796782138,5502.21041289571,5575.92251829979,4762.21025362526,5114.0695287705,5176.04989209141,5104.67349634189,5146.58279219774,5199.99301081474,5168.68970525516,5112.15100204644,5067.92644921693,5048.65696506264,5475.90772441718,5432.12273392739,4953.39340004907,5064.05462103991,5053.80098975246,5126.62988301151,5138.08273075848,5227.78046533133,5149.79955951207,5133.37533237642,4952.08956680483,5093.75949591749,5252.34834734919,5243.31118518399,4883.4420111784,5045.1943592132,5175.80420253426,5169.904355298,5179.67610741675,5317.94549188414,5138.47301767818,5126.4113067264,5072.28612769266,5058.31705125693,5010.64191946202,5103.89510984012,5010.54811310046,5277.1197775851,5144.12996742953,4971.42569261367,5198.39326304787,5261.13404236889,5057.02187252834,5245.25194740653,5060.31560293545,5197.24533852982,5038.56886414842,5025.26413724147,5132.85267694669,5035.05582566475,5204.15674127324,5210.23419683457,4932.31372352317,5036.62716313012,4954.89667520821,5091.39059843546,4996.21081375459,5090.96852136958,4980.09296802429,5105.60451062077,5026.01985895909,4864.34454905552,4487.35864238618,4809.48088244839,4750.79289072732,4801.60178108961,4938.04070139233,4875.33392379284,4971.07511497848,4890.43237250926,5948.01960347897,4939.47677809222,4953.66993323609,4837.22364718564
,75,5246.15435930784,5420.72927338212,4607.84244179416,4792.95834749882,4787.78439584087,4804.48238036615,4747.5473149711,4629.15524712321,4839.66373842112,4915.43765870329,5348.16411307149,5418.07040098328,4571.98820579146,4898.46155798859,4957.28067230221,4891.85481936173,4936.45340158002,4984.25933363798,4953.40243631384,4899.53894380837,4864.4261246199,4842.08676016942,5336.17834664904,5295.14936202035,4751.35895043983,4854.82186923319,4842.11401558314,4908.46810704388,4927.37164197455,5010.53084801473,4928.53357153652,4912.41217988444,4766.86604840865,4893.04853745781,5147.38497275988,5138.15834744846,4684.26328180043,4835.30991882455,4958.11577340339,4953.63243858352,4971.03493309833,5098.69595214827,4916.12745368182,4905.18935220923,4864.13897030804,4854.51123209175,4808.0408344778,4897.30510149055,4807.40567380927,5054.46114908657,4923.40146203567,4763.00868737658,4984.07541097988,5042.75039143526,4858.34760960909,5023.01089941221,4850.81780978373,4981.67257248181,4834.95512170998,4822.57295862038,4916.09786225295,4825.63330911795,5001.19345269855,5008.3518713129,4733.53154749573,4833.51052200129,4749.1489460092,4880.5216717519,4788.36307982183,4873.62386599841,4779.70823195857,4895.88555664758,4821.43567623432,4672.85060670498,4422.22557498168,4725.90757805868,4563.90143824388,4613.57502688081,4739.07890182564,4683.18711267431,4770.42374626112,4693.72350596916,5751.62377729286,4737.0787898416,4743.57575168542,4638.83770193227
,75.5,5074.51059574571,5238.85828418379,4419.73622998544,4592.53071301856,4589.74885423035,4605.66997766309,4533.74547743156,4426.77288373008,4631.30204590184,4700.54497075384,5170.50031521576,5235.89390881877,4379.22613993831,4679.66317237017,4734.90614131952,4675.25336499813,4721.22484589544,4764.0167908661,4735.31384241101,4684.25067975734,4655.09798241714,4633.08865260409,5172.21493646911,5134.56853549758,4545.79358693681,4641.94266183988,4627.54138531649,4687.21824877833,4712.19310605924,4788.40223619696,4704.48138031103,4688.66186789782,4578.16720485157,4687.2239539948,5019.74703218429,5010.16907705524,4481.68641854878,4621.05661663003,4737.07856282905,4733.79115401706,4756.96117088595,4873.72523291362,4691.70686310017,4681.57656392089,4652.52169144617,4646.70005267357,4600.83941572318,4685.44655772726,4600.30149929526,4827.28297021992,4699.76029883402,4552.57654795324,4765.16774582341,4820.00995644931,4652.68563356163,4796.25992560628,4637.60361726188,4761.51022139958,4627.02734038052,4615.61382458685,4695.77844564948,4613.04779229334,4790.72651833327,4799.30514396484,4529.38562838298,4624.14138907594,4540.62118265059,4666.389967514,4578.51999636288,4654.62976694892,4574.54121154087,4681.17580179176,4612.35828844276,4477.41289714826,4339.6670028228,4620.29269589428,4372.68740098235,4421.67177671816,4536.79397117137,4488.22835026012,4565.3085793869,4493.54659692062,5552.05625702447,4531.26591495906,4531.46615943692,4438.22689807804
,76,4878.41365377362,5030.31469426229,4229.48119710123,4390.03158861255,4389.00421603712,4403.85565254545,4323.02348114138,4227.43829593133,4421.10268462188,4483.74688836818,4965.06514579819,5025.41073147058,4186.80281771076,4460.39714944337,4511.83627292354,4458.35567051117,4503.78051655075,4541.77980188348,4516.28943411475,4468.22060374136,4442.5924137939,4423.62248133775,4978.72493016058,4944.42714208592,4339.11820513498,4428.18064415388,4413.31411519311,4466.6608258829,4495.32418787964,4564.04012876752,4480.535381043,4465.31664547182,4383.95111598892,4478.00840735817,4861.56261034326,4851.30228188257,4278.25018627121,4405.06817276427,4515.1138481609,4513.54023210137,4539.67210255329,4645.13382671461,4468.75979885107,4459.14007127859,4439.47035639533,4437.31020095347,4390.31287091049,4470.2646751517,4392.01905026525,4599.11804659604,4476.49692993052,4342.67468070176,4544.19307339052,4595.37024452907,4442.73828767843,4568.62457657367,4422.06728058804,4538.33121098477,4417.0211148465,4406.22060102353,4474.41794045458,4399.68892877753,4573.55105546582,4583.91476482951,4320.70715380581,4409.85104049054,4331.63006219962,4452.16760494019,4368.8987058002,4436.40497705424,4366.26128395442,4462.92100543153,4400.4959882088,4279.52786995235,4229.39566478539,4482.40081587363,4177.81133204655,4227.04251997657,4333.4397027135,4292.37254796349,4358.8223414584,4292.14615245933,5351.24652497815,4324.42617438761,4319.61223492517,4238.1268300332
,76.5,4653.06792772783,4790.30511202965,4037.2533624211,4185.29474525418,4185.34761393119,4198.84865768865,4116.64753026438,4031.698926663,4209.02910690462,4264.47916260157,4726.29587909126,4779.6263329956,3993.65890047587,4240.48261324657,4288.18731873062,4240.8600178301,4283.61539913111,4316.45014728344,4295.57660288552,4250.34905931265,4228.17197126377,4213.18077222686,4747.96743737204,4717.20187913666,4130.75507226243,4212.53973828482,4199.03367971429,4246.795996314,4275.84668219282,4336.28789867248,4256.22853699473,4241.44842453791,4182.12256637522,4263.46940977594,4662.09875673084,4650.56594357667,4072.93143992468,4186.96939049184,4291.76610407574,4292.00252210382,4317.73600083686,4411.29680493256,4246.73517601194,4236.93983893025,4223.89074678376,4225.57565376782,4174.53498945604,4249.287337039,4181.28583648136,4367.7659706633,4252.94456725031,4132.84986288246,4318.9668860468,4366.7369135536,4227.54786169439,4338.40594918922,4201.52952211901,4309.54466227601,4203.44047974354,4192.88533745066,4250.39264902513,4183.75694231518,4346.55672090357,4359.70862766884,4105.27395903237,4188.82480495874,4120.88720530568,4237.03384737109,4158.50484845814,4217.62326708861,4153.29285865615,4239.30565875609,4182.77337928168,4076.96399533999,4081.39197209586,4301.78397158051,3977.1462611076,4027.454477704,4127.35628100361,4094.27929344806,4149.67494653359,4088.52371501776,5148.27345100802,4114.22523255213,4106.35069996229,4037.13768851879
,77,4394.05487226224,4513.91516464967,3840.91053002423,3976.40371045512,3976.32214077171,3988.38743846822,3912.90850378366,3838.12343369187,3993.43628611951,4040.98470136861,4450.33216960677,4495.51440895801,3798.5471613647,4018.11495059085,4062.44859267159,4020.69729854049,4058.54776845662,4086.70706600921,4070.81717633362,4029.18957044669,4010.42367268477,3999.87767909883,4475.60838575406,4448.9202275416,3919.32329800961,3993.24333900447,3982.9307140819,4025.91419862084,4052.08088033373,4103.49568068426,4030.44034246933,4016.35739152901,3971.63621619673,4042.11544024449,4415.54130398936,4402.82136631035,3865.34889245356,3965.7679418056,4065.50275611588,4067.48407487797,4089.27352141874,4170.57668091288,4023.85605205924,4014.2706360348,4004.14751678428,4009.92179337794,3952.6201899998,4021.82401864112,3966.75791397263,4131.92608415884,4028.16197176224,3921.89795058016,4088.31469287189,4133.12879886158,4006.24142503631,4104.71678571469,3975.82016571394,4074.18027205197,3985.39903267455,3974.85529474904,4022.81541564542,3964.51253973893,4108.8913874655,4125.84703430021,3884.26155180941,3961.08134360165,3908.30854396152,4019.85854976027,3946.69404258839,3997.1910136291,3935.355830182,4010.55785905877,3959.75141540394,3869.36577227374,3894.00010405637,4077.62823815268,3772.23215661362,3822.83345215995,3917.48526254864,3892.51246241402,3936.82391207387,3881.47766539026,4942.47288114692,3900.90226434387,3891.50089027548,3834.9144680177
,77.5,4107.84119747769,4209.05456334808,3642.81194530291,3765.55659110074,3764.25327491887,3774.54626509376,3713.14601378726,3647.7856865253,3776.45121023795,3816.09369197501,4145.81071181392,4182.36121378768,3604.48890278021,3796.06218637501,3836.90574060118,3800.91593313671,3831.60297606169,3854.87221411986,3844.82883668485,3807.37207173345,3792.47439152852,3785.77648133972,4170.16791192919,4147.69425507196,3707.75326344293,3773.64898699266,3767.73493070602,3806.79624601437,3827.21581666221,3869.03106598184,3806.3480027166,3793.19568733856,3756.415004491,3818.04942454604,4130.13017067105,4116.71591432751,3659.42234105049,3745.91792641394,3839.26822307429,3842.64732733951,3858.02339901144,3926.73172614104,3803.52070346649,3794.66083710069,3783.93163778209,3793.44076438458,3729.59259744465,3792.501048421,3752.24597164082,3895.18636844298,3805.45632872762,3713.32754808475,3856.28368028454,3898.95927942289,3783.64858402396,3870.89498960094,3749.31848332636,3836.95910317804,3766.6435894462,3755.79994681705,3796.30488363139,3746.36230571998,3866.02958292726,3886.65429455149,3663.53868125948,3732.00756965005,3697.28202415721,3803.82875777337,3735.90431407802,3778.53917762643,3717.16255485651,3781.16204041932,3735.94175088413,3660.96160633968,3675.8253005464,3821.21743366877,3567.58802211047,3617.31168610762,3706.96612287874,3690.45404857258,3723.74933925979,3674.4282312755,4736.89667614194,3687.93709081727,3679.32990840581,3634.726699307
,78,3809.57111672655,3891.56868690494,3448.67746810101,3558.50129964758,3555.04216351806,3563.46454590024,3520.5986381532,3464.01814024353,3563.59188300627,3595.64514300878,3829.53644931042,3857.31677930492,3416.33510524195,3579.85783509189,3617.03002735543,3587.02252344199,3608.88652657341,3627.18308271859,3623.07934491316,3590.19805161494,3579.29822652658,3575.94416756571,3849.25121449367,3830.86470781366,3501.84017205526,3559.13429345171,3558.7724375369,3594.19324013323,3606.87814779001,3639.12212204041,3588.77155275772,3577.24248660201,3542.73561465751,3597.39242689788,3822.93323097242,3809.48795573231,3459.62259644784,3532.33923627254,3618.13743966247,3622.66649557484,3630.28934621201,3686.51437739311,3590.2799883705,3582.52814031406,3568.86321262555,3581.53336998103,3511.9987552509,3568.08679871841,3543.165142277,3663.69672460942,3589.4768715005,3511.57311740113,3629.37275769768,3670.19726232372,3566.96515396705,3642.95325226662,3529.01849772645,3604.99829339407,3552.73174623949,3541.66568346259,3576.15259505679,3534.74210499824,3625.56872293951,3650.18568865274,3449.45765841015,3508.91977089437,3492.6575049855,3594.2047843964,3530.98208448229,3566.21006560591,3504.34615437344,3558.00267966096,3517.26503051976,3457.59298644774,3442.13967527972,3550.1523288855,3369.96193636536,3416.90532026349,3501.4751330551,3492.7578504837,3516.05626078928,3472.47429931577,4536.43308779893,3481.23371447213,3474.57249540162,3441.21977652664
,78.5,3516.81068687647,3580.6292477443,3265.3418212278,3362.48565691592,3355.84936091576,3362.4237343526,3339.99430098337,3291.42194575618,3362.20441977484,3387.69511554205,3520.82560548768,3540.54646814053,3239.80078526089,3376.43368601709,3409.99145977622,3385.2918433401,3398.14984195178,3411.69662828557,3413.17471340596,3385.32165093675,3378.31307766812,3378.02378128645,3534.02549156306,3519.68576807337,3308.67717799252,3357.25710659605,3362.35675067585,3394.35452023625,3399.0979338724,3421.87130431919,3384.92227299275,3375.15553862786,3340.96004449309,3389.03233439314,3516.41230639423,3504.23215598884,3273.53480415006,3332.99472983966,3409.7727940991,3414.85775019842,3414.48690735124,3459.2265958347,3390.44275430959,3384.03674956055,3366.38580281269,3381.26315185603,3309.10834446496,3357.54339740246,3346.64748614667,3445.29634146671,3387.01612399284,3323.32445789259,3416.08694202768,3455.78382027745,3364.11925859251,3428.41396179978,3324.79602721704,3388.0243296663,3351.79889394834,3340.79403590132,3370.3682861643,3337.20348238604,3398.40761365444,3426.62140185949,3252.26752077267,3301.51105892351,3301.71546214973,3398.02589924674,3339.18358833476,3367.47813563673,3305.58806434248,3350.26722425121,3313.2026144901,3268.0060463545,3215.67327262009,3289.59980273338,3189.07509666925,3230.90941841579,3309.09152963768,3306.43029391398,3320.73839057412,3282.97588412407,4348.85630850869,3288.17494770888,3284.87844944649,3261.33623953011
,79,3253.05434717534,3301.77535612124,3103.86497564594,3188.5756912179,3178.1814331925,3182.80837975953,3179.97955078007,3139.00981085693,3184.2732831827,3204.95585610227,3246.84273751805,3260.44261234934,3086.0674289347,3198.22202003396,3227.67827069808,3207.47919532823,3211.88331020274,3221.85714541686,3227.71428247784,3205.6645748295,3202.29310398606,3203.91319197757,3254.02445920279,3243.27807617019,3140.4852390107,3180.67386503344,3190.10022851591,3218.80429699725,3216.68659025359,3231.40847441445,3207.19147736661,3199.86369746832,3165.18613265644,3206.80132285369,3242.42835042332,3232.95986609734,3113.28918409424,3160.46045281739,3227.31420822095,3232.05862464734,3224.34068502268,3259.95906595996,3216.23109132082,3211.51725394007,3189.52550976088,3205.22353685416,3135.13068682803,3175.85622042722,3175.46775627847,3254.32881178863,3210.19566635616,3159.75705191024,3230.76450691991,3270.3453830047,3188.08581878274,3240.770941359,3151.67605116592,3201.65894361191,3176.96715497796,3166.84453239116,3192.69694973768,3167.07484834604,3201.76320440674,3232.21590719711,3087.43397635058,3125.33879218639,3137.24298106482,3227.71093843004,3172.61203977839,3195.02820868834,3134.73104577326,3172.44451916967,3139.0976166941,3105.72218074717,3023.40407198811,3070.18055191938,3038.66014529825,3072.96211412942,3142.62246984945,3143.64018659757,3150.65778110044,3117.94265109745,4186.1344338473,3123.06942571261,3122.7776012739,3107.02848627988
,79.5,3043.90586403298,3081.88826325819,2975.6127374151,3049.29503076612,3035.17421048352,3038.03335467837,3050.57169142654,3016.21646001635,3041.86236083349,3059.72632970705,3033.60920058238,3043.21809914682,2964.94544678549,3056.68361674832,3082.2595294834,3065.79562417172,3063.09869114582,3070.6283568026,3079.63652749965,3062.73035534206,3062.30929102086,3064.96547768701,3036.24281599226,3028.50688076126,3007.94352433357,3041.14729018081,3053.04377219541,3078.65917147986,3071.84149800918,3080.41728854234,3066.4914067242,3061.63993168016,3026.69374486991,3062.90267334979,3028.70097426408,3022.9145165945,2988.14129786687,3025.17996661263,3082.37251615046,3086.21098028155,3073.4110577449,3102.25710921905,3078.52613078055,3074.97134632941,3049.5609098766,3065.17415908434,3000.4711646389,3034.20763654166,3040.50323187156,3103.10632572244,3070.01302632693,3030.88281359296,3085.14637007708,3125.0400926271,3049.72666584211,3091.81357117045,3018.06023900929,3056.7960415548,3039.22514185615,3030.15995997365,3053.6362195994,3034.28431884948,3048.6449041142,3080.1026807856,2962.12492272335,2990.04131737801,3007.8205030531,3093.29438448635,3040.32513161262,3058.42668121375,3001.69029987104,3034.16744111641,3003.94675312782,2979.98515951893,2880.48851202102,2907.9587067858,2924.3416197855,2951.20055214934,3011.85934423976,3014.90090378303,3016.35475221374,2987.78280402764,4057.44456442695,2994.23869963626,2996.62370515358,2986.37097093664
,80,2895.95642522787,2926.79706187615,2881.2010502099,2946.19588808832,2928.72070497987,2930.30137546221,2952.26823043054,2923.74956444556,2936.17356989228,2952.22014679399,2885.14301607726,2891.97779773268,2875.48405304271,2952.03141078164,2973.98958179,2960.14782617495,2952.91543067381,2959.21517659409,2969.23744963797,2956.15691320049,2957.90896553137,2961.40750200745,2885.36711630491,2879.69695833425,2910.49861907773,2938.14841642594,2951.04384328606,2973.9058591544,2964.71389599244,2968.99792228724,2962.13684106241,2959.29461215964,2925.05505961546,2957.01054247812,2880.32465907972,2878.18037873476,2896.3295918098,2925.7708104495,2974.76938819597,2977.56951964453,2962.09250636537,2986.54896579698,2976.09688794432,2973.00602226084,2946.12278080445,2961.44518540338,2902.95650495576,2931.43086223244,2940.82440095468,2991.02962600879,2965.49131461061,2935.29221478343,2978.13030717788,3018.16450909025,2947.15699608334,2981.06813010314,2921.28490859452,2951.26522630486,2937.70821035693,2929.81560791881,2950.99741603724,2936.58405577037,2937.72092022746,2969.88425620368,2872.59898521743,2892.84771027258,2912.23526569645,2993.10611539324,2941.77874964698,2956.12576593444,2904.27101309657,2933.45528124072,2905.80063282184,2888.51887143431,2785.90402315301,2801.13765748124,2843.04563010712,2863.36271570654,2915.76740713405,2919.173453403,2916.93764282918,2891.68982680383,3960.86062755653,2899.8718771228,2903.73293581055,2897.25056678352
,80.5,2801.47251015908,2828.23163210705,2815.37442702778,2874.20694040503,2853.89679727662,2854.43342623606,2881.08253992394,2857.11537058477,2862.32364926539,2877.3091688633,2792.89809301046,2798.28205662189,2812.82793344293,2878.54719162755,2897.75348444354,2885.4720044228,2876.11606526574,2881.74112968991,2891.19129861709,2881.01855731998,2884.205070496,2888.2641789115,2792.618893082,2787.91819774166,2842.64788912708,2866.52393726905,2878.90517376744,2899.51716255183,2890.37952773107,2891.92812068579,2888.70532213016,2887.2144132137,2855.03083401344,2884.11666307573,2789.56301381404,2790.43079985328,2833.21590819025,2857.16464379162,2899.38806767288,2901.25664839714,2885.10397777856,2907.1890774084,2903.59051520114,2900.5847966212,2873.65750763543,2888.75618579668,2836.66672394658,2861.83973135711,2871.51157666324,2913.02243651261,2891.89850255972,2868.26406056268,2904.3532697929,2944.4752301528,2876.09089118253,2903.44771795207,2855.32544420599,2879.02261557452,2867.59312225349,2860.65798497116,2879.91715159316,2868.80936903172,2863.42569766534,2895.22447181847,2813.32621436874,2827.7980876773,2845.54861513703,2922.8485076118,2872.21294912208,2883.79213531091,2837.71818028145,2864.66517488461,2839.51410639933,2826.66550121937,2732.2173206,2740.91370865536,2789.22699888596,2804.33012122626,2849.30826459915,2852.08004279975,2847.56689563568,2825.09757301721,3892.17684659659,2834.83802947962,2839.24529750523,2835.41374461306
,81,2749.56608131845,2774.72593619823,2772.38611085851,2826.89811840733,2804.52113266915,2804.33057489291,2831.5649084619,2811.34329961989,2813.76426937384,2828.06233000379,2744.93551200515,2749.69125068159,2771.60300115911,2830.12370544653,2847.02938271455,2835.65971231402,2825.68929722648,2831.16899196038,2839.22238271385,2830.64533994503,2834.89554832352,2839.04055231423,2745.01879444966,2740.96580702179,2797.9656212,2819.23576927725,2830.59390953423,2849.19477336635,2841.34841976319,2841.80914884292,2839.59543835562,2839.08933667671,2809.59611313482,2836.48617366218,2743.54374175435,2746.61192009269,2791.85678705119,2812.20932730624,2849.6480538977,2850.69702101557,2835.08213535906,2856.09322598619,2854.82138142146,2851.57828859852,2825.96802066069,2841.15768238526,2794.27823383702,2817.51641982114,2826.03802269958,2861.58419724986,2842.6379689859,2823.33023195226,2856.1786533497,2896.33010461666,2829.28632982929,2852.09520235577,2812.57252259857,2832.39194258753,2821.83886009399,2815.65915265525,2833.32868229876,2824.12413018867,2817.25976703849,2848.28841232125,2776.57092063324,2787.10512281128,2801.39624343809,2876.00012882074,2825.34067200885,2835.0637665891,2794.72922298915,2819.98322835734,2797.07610354134,2786.83153450052,2707.29317871993,2713.34055279969,2755.13879847568,2766.41789500996,2805.63798856178,2807.73399762785,2801.89121672578,2781.31918701874,3844.68628203504,2792.45760559216,2796.32970804949,2794.06943423168
,81.5,2725.40140779767,2749.62105264695,2743.67384133554,2795.72819176478,2772.09294624568,2771.52532952763,2796.43604049318,2779.08494971165,2781.17967966185,2794.71690821596,2723.72513683445,2728.37320136677,2743.38618745938,2796.79913931937,2812.30231699719,2801.54859049922,2792.01057932303,2797.47123946706,2803.51195452901,2795.55338496405,2800.59796796984,2804.77343287578,2724.58883623653,2720.90802125953,2767.3928728902,2787.11664067462,2797.23216291173,2814.08774877986,2808.19836603975,2808.13007635189,2805.46285375595,2805.16584429738,2778.87789305815,2804.52708087183,2723.96957206821,2728.07470237506,2763.35883297654,2781.22876956881,2815.44489257376,2816.12233043873,2802.26373062419,2822.46040313309,2820.29488212208,2816.51855675809,2793.23951717019,2808.71839868175,2765.71513831818,2788.33657220147,2794.82756092191,2826.35515015458,2808.38378806127,2792.0054606559,2823.31297960165,2863.21018986811,2797.20212107745,2817.14490747686,2782.06032798407,2800.59034986137,2790.78693296967,2784.80302118676,2800.87981630872,2793.04950748919,2787.32120182509,2817.82211953006,2751.28584024699,2760.13410898166,2770.24288138781,2843.24913219309,2791.81161069455,2800.33668598808,2765.38039966788,2789.31821140674,2768.0397932598,2759.48420333881,2695.95339242138,2701.02968505551,2730.95829091348,2740.1973820863,2775.274904527,2777.00557986111,2770.58638706495,2751.6327479638,3809.61604870434,2762.72436574876,2765.74113767759,2764.49720181581
,82,2712.15276970211,2735.59627861036,2721.02858422705,2771.48949152909,2747.15436715937,2746.47210010906,2768.00565584539,2752.89241684887,2755.59974034456,2768.33815410515,2712.00974437034,2716.27237355563,2720.61982841954,2770.36211931356,2784.52239215772,2774.03056562975,2765.51229195993,2770.76461255197,2774.85127474288,2766.95030147246,2773.00931413351,2777.12429929951,2713.43554089221,2709.63238587856,2742.83147635089,2761.35307490789,2770.31782671654,2785.60502026434,2781.75310046905,2781.48744842168,2777.51553170227,2777.200554945,2754.1176899393,2778.98929260851,2713.41221336166,2717.60467926463,2740.17029717753,2756.22487474713,2787.8483802516,2788.59393577343,2776.48348467984,2796.01917867516,2791.82450380787,2787.56809841072,2767.10315980313,2782.67305034621,2742.68659485456,2765.14578467639,2769.63596555565,2798.01954149472,2780.58095660397,2766.40343756121,2796.82741225395,2836.2575074299,2771.27556162597,2789.52586195847,2757.07349750446,2774.80618402323,2765.88651280729,2760.21580933001,2774.57833391381,2767.53850822563,2763.48501744779,2793.80159146221,2730.45774254075,2738.8157683871,2745.17034697637,2816.41923517564,2764.49385736986,2772.14309529047,2741.42310016131,2764.64189156371,2744.38034362708,2737.1446365093,2687.83796603462,2692.83070151083,2710.96054803095,2718.90223900441,2750.53521143686,2751.9936841851,2745.6331651237,2728.13954732986,3779.44952383992,2738.42476031845,2740.42173238255,2740.07755895917
,82.5,2701.74538052158,2724.26035138565,2701.40369005067,2750.52631842273,2725.81614002858,2725.09476919765,2743.49297562801,2730.21721599552,2733.53783480618,2745.84085018839,2702.59530763939,2707.09368236884,2701.00595350983,2747.52277470979,2760.62787356173,2750.44867714107,2742.90627407428,2747.32606310304,2750.21735580827,2742.68984398806,2749.02273634911,2753.31763054024,2704.42372535707,2700.59667022212,2721.81258029358,2739.45768500018,2747.54440528513,2761.25689943865,2759.27137519929,2758.97883100521,2753.43004343037,2753.18024996555,2732.72657226837,2757.31706899397,2704.87734718995,2708.86952912723,2720.56635369789,2734.9015599987,2764.40052723306,2765.36491887687,2754.67910619642,2773.6165986547,2767.42087856463,2762.70350235904,2744.88525829441,2760.02255182415,2723.35345872159,2745.77973627627,2748.29720292076,2774.20193518899,2757.14383830919,2744.6083696246,2774.27309919198,2813.65290002942,2749.85232968901,2766.63863984968,2736.21052523971,2753.19545676433,2744.72889664384,2739.43712639098,2752.72483955492,2746.03161187303,2743.80145249024,2773.52498626653,2713.23596468318,2721.46709099968,2724.10944901995,2794.32806385164,2741.45970673414,2748.79376055516,2721.42446046316,2744.08853784725,2724.68773401961,2718.46030989098,2680.78581222502,2685.83001627474,2694.11152622728,2700.81340491086,2729.83842098683,2730.93484730711,2725.14081283472,2708.57734346919,3753.36281914631,2717.91656591976,2719.15182062222,2719.81686279455
,83,2692.88398973324,2714.67824295599,2684.88873930405,2732.61808891222,2707.7942909445,2707.05942230417,2722.57563562937,2711.10396684543,2714.57079896426,2726.66917125566,2694.12203251884,2698.96683746035,2684.2488342179,2728.28598075646,2740.24559777981,2730.23758958297,2723.4407005269,2727.21771102054,2729.2084631827,2722.11934989035,2728.70416394011,2733.04238592086,2696.12502593654,2692.82337107527,2703.89568879179,2720.80850656269,2728.04699842837,2740.67185798589,2739.78129047415,2739.54704789824,2733.04783875673,2732.83998105848,2714.32836023141,2738.43689609486,2697.08272171399,2700.79616397043,2703.8000444257,2716.84872867453,2744.63098653066,2745.6404053553,2735.99439031083,2754.22324348802,2746.75349867846,2741.64733526214,2726.24624564041,2740.71748875284,2707.17499557946,2728.92303474996,2729.93689438323,2753.3856122304,2737.31218427068,2725.70422552543,2754.41306829233,2794.15363647286,2731.25149161948,2747.33270572658,2718.30735801247,2734.84329435164,2726.55484536918,2721.71200356594,2733.9199671838,2727.59834462104,2726.4981448067,2756.0971717622,2698.60380015805,2706.89614203738,2706.25311492209,2775.36600883603,2721.82399229932,2728.75752737854,2704.27668039118,2726.4638665457,2707.84626479966,2702.01214557102,2673.78577813834,2679.25254913475,2679.5230008777,2685.30305709778,2712.01143390276,2712.96972596746,2707.92012565785,2691.57417507018,3730.26710552477,2700.13676295492,2700.9096272355,2702.3583809132
,83.5,2684.6736943566,2705.61500618029,2670.70210487922,2717.06499826081,2692.37172867415,2691.7012688417,2704.72143556898,2694.54332947744,2698.02250400688,2710.08450771281,2685.57807501079,2690.72700886879,2669.61726691282,2711.42871211583,2722.12743747779,2712.78994179831,2706.4871356693,2709.50413237949,2710.77964853185,2704.597020088,2711.21172162751,2715.81470903586,2687.9000644566,2685.03218338233,2688.50189063162,2704.96298373503,2711.14539531057,2723.26600678686,2723.13835834716,2722.77335204545,2715.48059523906,2715.47211688442,2698.30920775884,2722.25301786744,2689.63197754831,2692.8826053536,2689.48211789962,2701.5185385687,2727.38675728407,2728.67614825348,2719.88533546772,2737.62189180749,2728.84074594083,2723.66182264536,2709.94694045132,2723.7135711652,2693.52534055618,2714.58682549953,2714.02388305511,2735.60547829838,2720.53512499012,2709.40386936654,2737.1702959867,2777.23855257297,2715.34985726662,2730.65151900173,2702.61162782794,2719.19036974409,2710.58056268371,2706.37394848722,2717.7211959082,2711.75854375892,2711.3453876103,2740.68484764774,2685.87634245324,2694.59481839373,2691.18037803626,2758.92396333782,2704.93022799073,2711.55197471753,2689.66503088794,2711.52772018024,2693.46261382214,2687.98244166845,2666.49993219158,2672.62654087058,2666.90742600959,2672.23030934925,2696.55104316942,2697.57092707571,2693.52526629008,2677.03268588626,3709.71805681453,2684.99304376628,2685.15327491215,2687.50188882523
