,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,B1,B2,B3,B4,B7,B8,B9,B10,C1,C2,C3,C4,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E5,E6,E7,E8,E9,E10,E11,E12,F3,F4,F7,F8,F9,F10,F11,F12,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,81.5,2751.15553706605,2747.84477821696,2748.9387295962,2787.50612753928,2768.48001812799,2767.21053164071,2797.4251284327,2823.51085289882,2778.6299774888,2782.01054936854,2746.98587070477,2755.38670022605,2759.54308177724,2787.28400730582,2776.56520786381,2785.63641094066,2786.13783185864,2792.95092504178,2759.32100560519,2758.75867050997,2778.22041378103,2786.63274248337,2811.660156052,2805.27875175533,2805.19495279414,2802.20125533919,2793.61850948242,2822.15060726215,2727.56666897827,2751.57277645302,2789.97591453459,2798.77282365609,2791.45108995582,2817.18815749137,2809.80271300676,2913.68229548865,2796.84742440606,2794.93471972609,2799.16734056678,2809.99040302533,2809.87218014085,2817.85107002492,2823.24289711593,2781.97025238687,2796.73666311957,2814.07663095331,2802.09298697081,2815.45777784274,2794.50997808532,2804.33263690157,2777.9296137621,2768.35999953616,2806.50190028783,2792.24630898451,2794.45125014978,2829.95679690833,2759.5916048705,2801.23639880475,2781.07665624073,2787.62244267099,2780.51507436585,2786.98533431998,2788.55497518337,2778.58763800893,2705.95142725956,2706.36493052762,2725.19657710734,2736.21169406433,2770.6646752019,2774.86797742035,2774.07897022134,2767.08995945987,3854.34596394878,2769.08072144114,2735.5846452012,2774.26535701235
,82,2736.62956722565,2733.71000667107,2728.79317895899,2766.34242947432,2747.21741034041,2746.27153247456,2774.14450231752,2801.22303672015,2756.68028592052,2759.71020610628,2733.8273102166,2741.93165978047,2738.76506825353,2765.47646652234,2754.75736519132,2763.02332781991,2765.0561535296,2771.74429932174,2746.76496707602,2745.62582791607,2756.67879637143,2764.47026695612,2788.3924299194,2781.21058057581,2783.06137132942,2780.12072991902,2771.57794615211,2799.36060209663,2717.74100499453,2740.71884955456,2767.4715950562,2775.18370909144,2769.92565208719,2794.27268894316,2786.31827656469,2890.25851558833,2774.97512377698,2773.51628238306,2779.13103123208,2789.67496604633,2787.64207527705,2794.73553123039,2798.49440859634,2759.36859708537,2775.64695241474,2792.15338903407,2780.93587165677,2793.93111082843,2774.13916899704,2783.52208523214,2758.36635268872,2748.52116431741,2782.74136160921,2770.40576953768,2773.86294665176,2808.31951242233,2740.17162143914,2780.01770866882,2758.89812082194,2765.4346106537,2759.28219434646,2766.59444514049,2768.40044341583,2759.69410485042,2697.92951283539,2698.47590911711,2709.10469376903,2718.79909660751,2749.75135572667,2753.86258319344,2751.84504229197,2745.26267280359,3828.00680065959,2749.44047803787,2716.16173518142,2753.37058589532
,82.5,2726.13932335628,2723.15795670407,2712.10148848173,2748.98715211215,2729.98765597483,2729.07156008884,2754.62883808418,2782.7940557654,2738.21273242659,2741.29664062649,2723.65542332343,2731.51063203069,2721.49855089397,2747.50573899649,2736.75569826563,2744.17465211341,2747.43938940935,2754.13904920071,2737.33368037736,2735.41804806853,2738.45988190095,2745.97653325482,2768.97232847651,2761.36675919099,2764.75415268694,2761.61611599686,2753.09760366792,2780.5876875332,2710.16553605165,2732.02736308343,2748.90606182016,2756.08027159089,2752.37551061446,2775.37903001606,2766.99840928925,2871.34128061936,2757.19290717539,2756.13615879843,2762.73412788434,2773.42978777118,2769.37942484822,2775.63891825174,2778.11732571727,2740.36169169174,2758.20925959375,2774.13413271899,2763.24564907624,2775.82557806197,2757.11439402117,2765.67276722234,2742.50165095074,2732.08357053507,2762.92373839383,2751.95091324585,2756.66509754312,2790.11783677521,2723.85309149031,2762.23154503988,2740.7589934091,2747.19890681282,2741.3661337377,2749.39499061651,2751.49569929497,2743.64170192943,2690.78716714751,2691.16645819689,2695.17873023342,2704.01911026357,2732.06240162625,2736.25043255793,2733.05135238701,2726.71521296102,3804.80868158672,2732.8293882251,2699.78541433762,2736.29497486302
,83,2716.4674532216,2713.81414285153,2697.9515417126,2733.99928722842,2715.11172711127,2714.51062148249,2737.98210112203,2767.31219740754,2722.64114978461,2725.53365536374,2714.57042685963,2721.80904059863,2706.9269649885,2732.37976397503,2721.70683815537,2727.97028069781,2732.40370062774,2739.0263319766,2728.71033902981,2726.1559921128,2723.01014447289,2730.6801352695,2752.72469172883,2744.70697908297,2749.19578187221,2745.44662246476,2737.0686060281,2764.57306326031,2703.53267540345,2724.07772130852,2733.39266643448,2739.86721232436,2737.14524662786,2758.96720843951,2750.36325496787,2854.95230246912,2741.98902099865,2741.17613937914,2748.43704634183,2759.41034676793,2753.75351225198,2759.24070453557,2761.21384016474,2724.23611090633,2743.33061235911,2758.68686518345,2747.79486937609,2760.39274793368,2742.84562221092,2750.25707362581,2729.14862193159,2718.14454786234,2746.22386913824,2736.13640696386,2742.09224569817,2774.5189355823,2710.19883234561,2746.70395980534,2725.25488193376,2731.75660442324,2725.85136673985,2734.82682287926,2737.11432595597,2729.63303800969,2684.27540041354,2684.39318989382,2683.35562526451,2691.48633103474,2716.85550741047,2721.59982025501,2717.15171943233,2710.90468494048,3784.39284291354,2718.53741660761,2685.78881767819,2721.68371369807
,83.5,2707.86867263862,2705.27591392111,2686.13381018097,2721.18207736609,2702.64816967884,2702.56598996076,2724.13408229503,2754.55643145029,2709.58780868208,2712.45746598068,2706.27032950548,2712.92783264712,2695.01701684338,2719.39173167672,2708.94805184078,2714.24822656967,2719.40889778497,2726.07756905713,2720.35840164857,2717.41147919948,2709.81457282449,2717.65506183773,2739.08050964695,2730.58121471002,2736.213990793,2731.61412331543,2723.6372307025,2750.88873636196,2697.02672257274,2716.96970722786,2720.86448850827,2726.33054479279,2723.99457613034,2745.20248884841,2736.5415419648,2841.36985668746,2729.15868352364,2728.59791906572,2736.53226398795,2747.43717724412,2740.41565608421,2745.3919695179,2747.00895288703,2710.84479836233,2730.62453482955,2745.54218489301,2734.2653556381,2746.84295168334,2730.71246608163,2736.62522601888,2717.71933455977,2706.24551597061,2731.80207939987,2722.63393684016,2729.69459999294,2760.81338655491,2698.67646046693,2733.20496020757,2712.13422084079,2718.27190589792,2712.53704243941,2722.16011147308,2724.64563115796,2717.02558677903,2678.43464894544,2678.25202843517,2673.1975029012,2680.71770725432,2703.71228274771,2709.06925606737,2703.81546094101,2697.5032411991,3765.42829069303,2706.14269471256,2673.72462133572,2709.38644765342
,84,2699.38227475735,2696.87349947296,2675.29372222205,2710.00303129542,2691.73011243702,2692.10031134657,2711.96191599223,2743.88776954897,2698.39029803074,2701.06704759741,2698.25613024715,2704.17680434793,2684.7081695659,2707.88816616086,2697.70351311236,2702.18699570336,2707.87603665938,2714.59297954155,2711.99980624163,2708.7729590324,2697.96077297601,2706.10884681041,2726.73109803894,2718.14057893525,2724.48450625945,2718.97885412808,2711.5930717811,2738.47499147617,2690.16883370548,2709.18418637255,2709.59619327017,2714.08730000419,2711.80730910844,2732.60539828211,2724.45404671476,2829.57608431608,2717.49423455688,2717.21295254531,2725.63351654875,2736.51886639907,2728.32524617696,2732.73945085237,2734.63640778689,2699.33159431024,2719.23466347834,2733.39245154332,2721.91463776093,2734.64111864001,2719.77423467628,2724.30452755562,2707.09003609693,2695.44699590335,2719.2287534335,2710.48086837105,2718.0752219925,2748.24047644962,2688.14783358323,2721.09623968834,2700.43423125928,2705.92455429134,2700.71260862009,2710.23101745753,2713.34250901178,2705.37729302681,2672.04615217204,2671.49492483841,2663.77737673562,2670.9454704707,2692.01715638365,2697.83894884723,2692.04741928135,2685.51119752829,3747.53165290436,2694.85882752478,2663.4315871896,2698.40635882648
,84.5,2690.85725285238,2688.53172870107,2665.63898948669,2700.04954929656,2681.85917567008,2682.67244774339,2701.01988334273,2734.33647498466,2688.05483533079,2690.49433493764,2690.48787130693,2695.45537790863,2675.30124548588,2697.17502886399,2687.49086674056,2691.44654187358,2697.46758439838,2704.35164540377,2703.67702916883,2700.2587819535,2687.03679422987,2695.52152218191,2715.37880822534,2707.07579188798,2713.7049127066,2707.42281590054,2700.732469263,2727.36840824735,2683.04452786996,2701.36818579308,2699.11691576982,2702.97508739293,2700.73605373487,2721.3572796523,2713.63900795646,2818.99064636001,2706.78290011383,2706.65608415422,2715.23841656161,2725.85962659812,2717.03289277582,2720.99260256241,2723.67193780359,2688.77897741491,2708.58186203489,2722.11043745977,2710.6297637542,2723.30084269727,2709.96230402997,2713.13879530659,2696.77282343519,2685.14292971142,2707.65772585049,2699.07507350367,2706.9758460507,2736.81477286921,2678.19489775273,2710.01714540413,2689.67047880971,2694.40008022248,2689.95629250586,2699.10551954648,2702.95801822246,2694.37249937821,2665.51979762589,2664.62558867924,2654.97698230118,2661.91680459536,2681.24498519642,2687.59615594965,2681.24580986656,2674.40763052372,3730.28508260407,2684.67960437089,2654.06788105967,2688.33970370751
,85,2682.10194959996,2680.09806981527,2656.54854366849,2690.89676644299,2672.68669955656,2674.10828241996,2691.24017077137,2725.86604932813,2678.48006796744,2680.85105311058,2682.83637035967,2686.74392760214,2666.65300067381,2687.4090853963,2677.93539035431,2681.42920157806,2687.90911769004,2694.69552803428,2695.05642282658,2691.55897876458,2677.23396926417,2685.78567940604,2705.07352440615,2696.71355094586,2703.62167010122,2696.69507234479,2690.94015291943,2716.73659095703,2675.58182242029,2693.49814260548,2689.34014390069,2692.58623861906,2690.43731178794,2710.79345355769,2703.74070903713,2808.92569168215,2697.05827428302,2696.78633796293,2705.45943564401,2715.87534933192,2706.44289271081,2710.01278020265,2713.62442395499,2679.34548040116,2698.51680848827,2711.34717390386,2700.25474634152,2713.09577595255,2700.66505867667,2703.07475306315,2686.98559787124,2675.40932413888,2696.97418813585,2688.6206120217,2696.98718570998,2726.49133855375,2669.17357892469,2700.06648399943,2679.82924009686,2683.78743650212,2680.17560099364,2689.20187639848,2693.32294638457,2684.04710151061,2658.92587041462,2657.82899730128,2647.07838801918,2653.76005785979,2671.42716306445,2678.19723301301,2671.64789238639,2664.50245998176,3714.11993256931,2675.39478856738,2645.33600992538,2678.71496487038
,85.5,2673.65391351997,2671.66315218242,2647.67887353564,2682.22661857602,2663.7195665684,2666.09271449791,2681.95389691401,2718.15841810551,2669.27236399219,2671.86762181773,2675.14963478941,2678.0290591458,2658.28601582258,2678.01494632031,2668.63051193388,2671.9289558411,2678.65032793109,2685.43390812464,2686.3075572211,2682.76970475732,2667.78780178519,2676.42013769218,2695.34526030646,2686.75039136127,2693.90283575156,2686.8648440829,2681.77312839104,2706.64528961381,2667.35992581068,2685.54373331871,2679.98847704588,2682.83429862523,2680.57017345468,2701.27876369855,2694.74223965072,2799.70768323995,2688.01515520467,2687.46366488342,2696.21200676564,2706.44175034001,2696.47047962649,2699.78377739448,2703.96312900526,2670.54143935198,2689.22379753123,2701.27562679469,2690.61174980396,2703.51152628218,2691.60493159939,2693.4233887548,2677.86429337959,2666.1449468963,2686.80309262262,2678.91244447388,2687.29438531001,2716.6437672224,2660.63645260932,2690.89254352697,2670.56718079661,2673.77216031708,2671.01949577183,2679.83457249779,2683.98372963599,2674.35017280088,2652.10343495027,2650.84472889279,2639.37546886053,2646.0317616384,2662.30585545436,2669.21004671927,2662.45535680703,2655.23172553926,3698.41206723663,2666.5677580701,2637.03746364879,2669.70267218602
,86,2664.87155076162,2663.0030327719,2639.1335397386,2673.73606505565,2655.01072267977,2657.9744835005,2672.99710097336,2710.53245928916,2660.34370448066,2663.10681031225,2667.21321673158,2668.96583535668,2649.64986312461,2669.01232550248,2659.46905756919,2662.51539891385,2670.07464719508,2676.37037435564,2677.41880067776,2673.94747985587,2658.37834793817,2667.28007224545,2685.72956478311,2676.97643101147,2684.29159402281,2677.64083750546,2672.9218320921,2697.02728872438,2659.00480740894,2677.2197890803,2670.58864263682,2673.17646811606,2671.02581824934,2691.8982256236,2685.84349435123,2790.93133486397,2679.28630671665,2678.33913724312,2686.97657633709,2697.23631113085,2686.77120794588,2690.00170920301,2694.53874551325,2661.82374487148,2680.13957346678,2691.50491735001,2681.440373963,2694.3731516305,2682.57965412676,2684.59780455847,2668.81350073596,2657.12855082813,2677.28636491332,2669.72786803175,2677.95134068741,2707.23715348525,2651.84981597247,2682.27525361666,2661.66005754233,2664.49065731671,2662.18682494964,2671.06102071026,2674.67546888966,2665.25397595699,2644.95434826654,2643.59245607113,2631.834804901,2638.41631403231,2653.61533936518,2660.5346774185,2653.67713983954,2646.37561788781,3683.33407135997,2657.95410287376,2628.9841883801,2660.81607565628
,86.5,2656.20418382415,2654.58417176467,2631.36329127553,2665.45230542643,2646.67092694691,2649.98816161993,2664.7093431939,2703.00814784168,2651.60699443579,2654.71370457229,2659.13410191524,2660.26843253501,2641.22676895019,2660.34001885504,2650.34780640181,2653.55417337554,2661.75600654072,2667.44134386396,2668.75116494474,2665.40210722364,2649.36752719254,2658.39378493264,2676.70931120594,2667.74406714588,2675.3428203271,2668.9416040275,2664.43230285848,2687.81542598009,2650.84444597639,2669.32788376096,2661.90628932726,2664.16369997447,2662.10450168141,2683.1617917289,2677.29971664636,2782.73905962636,2670.94111847354,2669.80848900993,2678.17236259399,2688.42704157538,2677.67537455768,2680.90610204291,2685.68861239129,2653.32171487082,2671.49348918972,2682.33556024725,2672.72978434611,2685.71312099883,2673.7895895104,2676.01668123201,2660.3474549766,2648.82651378783,2668.06425996894,2661.1012022185,2669.25635509115,2698.41208842317,2643.5814546263,2673.99412850711,2653.13733471907,2655.60720826036,2653.66962894943,2662.83108213224,2665.55015090081,2656.67008796937,2637.63467805094,2636.57193986272,2624.63608846948,2630.83449223453,2645.30062260748,2651.8494535972,2645.35405360281,2637.81977523488,3668.88182797811,2649.57695775922,2620.75342454132,2652.19608747347
,87,2647.53392302247,2646.1429476833,2623.6530544498,2657.37867426028,2638.29287190648,2641.94394142639,2656.52361584562,2695.29243775219,2642.95579691597,2646.43098710457,2650.75367505074,2651.20325817988,2632.93327869604,2651.78474838033,2641.11731378924,2644.548288181,2653.26114122036,2658.52417904653,2659.91559572488,2656.66767238662,2640.57304211594,2649.59337941978,2668.19948198645,2658.42123082764,2666.31010545757,2660.44118154602,2656.0328579241,2678.6762973488,2642.81272106417,2661.24585502989,2653.33740611684,2655.3120568701,2653.43700008571,2674.22300123119,2668.88994725014,2775.12638868945,2662.80751938349,2661.32164772753,2669.63867469506,2679.96385476435,2668.89516259284,2672.01143214132,2676.59779111973,2644.98228381978,2663.05234770961,2673.29643378935,2663.87981974979,2677.19994925696,2665.18243434051,2667.42369519143,2652.16393615214,2640.70673959629,2659.2616590544,2652.96585458439,2660.78304990186,2689.5098671782,2635.63037743092,2666.01273442925,2644.97146405359,2646.99243378841,2645.19640742531,2654.70159600309,2656.42438573487,2648.35104069394,2630.14147847407,2629.47699934403,2617.18302516618,2623.53694789629,2637.42835810283,2643.41040568642,2637.32648694488,2629.64238318388,3654.70530826103,2641.3072869384,2612.7101018197,2643.56202774707
,87.5,2638.9197975434,2637.55134983821,2616.13915419129,2649.1154026353,2629.91900968563,2633.58307047389,2648.6095596305,2687.39153143395,2634.41800849106,2637.86842330217,2642.19006089632,2642.29896997267,2624.63213438551,2643.13614762605,2632.01276056701,2635.36824639517,2644.88104607221,2649.79783963757,2650.95521332717,2647.99796827625,2631.75352900561,2640.91099699417,2659.79550317136,2649.37815052266,2657.17552008076,2652.14971453649,2647.5642271282,2670.00643155203,2634.77116184903,2653.09529081301,2644.89272777856,2646.58194174625,2644.61052198813,2665.40998570379,2660.18023127686,2767.93533225657,2654.41823113971,2652.87916405873,2661.37820758472,2671.55633434483,2660.37614763496,2663.23313220575,2667.69035344255,2636.71080233411,2654.91337892195,2664.64040669186,2655.3151345522,2668.61383143454,2656.75597992707,2658.85839200846,2644.22459271508,2633.01154720547,2650.613713633,2645.12632946456,2652.26211601571,2680.48943715334,2627.75777530486,2657.89948551882,2637.12233617238,2638.56523837145,2637.04034131856,2646.55420108282,2647.53104654054,2640.68774489792,2622.78088665655,2622.55215404797,2609.56421575899,2616.27691223279,2629.75146989837,2635.14651661031,2629.25306525721,2621.7149666077,3640.64913394369,2633.19140266432,2605.04836116937,2635.19223903586
,88,2630.15459796622,2628.88608100855,2608.89061670373,2640.7953641006,2621.93347019077,2625.08725861889,2640.79360742074,2679.08157684689,2626.10438486836,2629.2142015593,2633.30381778448,2633.51934639306,2616.41722896576,2634.64985061731,2623.1579862229,2626.27503179212,2636.55042116203,2641.18829905778,2641.9887604933,2639.16332346283,2622.94921026439,2632.12625051826,2651.10769769128,2640.30504022969,2648.19441825609,2643.97358606613,2639.18056863696,2661.44741355444,2627.15158220919,2644.83322218334,2636.44194906931,2637.93230186856,2636.19384040941,2656.06808160362,2651.28536162704,2761.15642870545,2645.9351600032,2644.66219927151,2652.9843062135,2663.20216137068,2651.81340410769,2654.56931196713,2658.90612064767,2628.51761293662,2646.5859838664,2655.98196870467,2646.7762003597,2660.02533771148,2648.25851479152,2650.50052576666,2636.10098879382,2625.32736645044,2642.0305992681,2637.28102230852,2643.82163503268,2671.68773342964,2619.84753057231,2649.84912070327,2629.46674488094,2630.42175009988,2628.90965043577,2638.27866798521,2638.74452413405,2632.93943007189,2615.49200431252,2615.62850868281,2602.27258311545,2608.70432989733,2622.19920735099,2626.88421973876,2621.39463828524,2613.97680894805,3626.47240187063,2625.28762372259,2597.43849733987,2626.61554145713
,88.5,2621.57732172269,2620.36147063951,2601.41011785354,2632.58753433665,2613.92393667867,2616.78680184261,2632.91146196829,2670.91238145654,2617.71389537143,2620.54986902735,2624.33020014599,2624.76932206922,2608.49219006407,2626.18887627949,2614.44817912096,2617.31203011519,2628.11952674545,2632.72351493973,2632.98632246358,2630.40593610027,2614.48751006336,2623.33808992843,2642.638472071,2631.69316323385,2639.4845950771,2635.76327104632,2630.93323392692,2652.91794706065,2619.59142534501,2636.63595344037,2628.43976066026,2629.47843182961,2627.7743861844,2646.83513555114,2642.64331385476,2754.3313347334,2637.44419739187,2636.55557060334,2644.70123317002,2654.83503174382,2643.40256052834,2645.95823816428,2650.16049021132,2620.38416622865,2638.27826026669,2647.45616048136,2638.33652217622,2651.36098811093,2640.0533101978,2641.76428969053,2628.31643149067,2617.47886243782,2633.50262703374,2629.4169586952,2635.45947766295,2663.08362662747,2612.38761813891,2641.48158430434,2621.97974462115,2622.22513534476,2620.97744096292,2629.80554222995,2630.2573593,2625.19950873249,2608.44984447478,2608.64582893069,2595.13580966373,2601.24661215996,2614.70313258137,2618.85463010429,2613.42024428485,2606.19984568323,3612.3505423697,2617.55767478592,2590.05683301921,2618.21677307901
,89,2613.22093118782,2612.06234163892,2593.86002761689,2624.5522077748,2606.07786944887,2608.73744240353,2624.97570812675,2663.04209673357,2609.56075922399,2611.96379516628,2615.64260051204,2615.85901334382,2600.56279452368,2617.87220869346,2606.32113597856,2608.3511980483,2619.74910572063,2624.55253087307,2623.762130141,2621.49955673141,2606.21579414004,2614.81090076298,2634.34468495462,2623.24514622594,2630.69223272256,2627.53098314382,2622.79449404478,2644.8296416422,2611.88125045083,2628.28345153413,2620.37807062081,2621.22621184702,2619.47266971161,2637.84665540643,2633.87755698027,2747.41244415123,2629.18803311395,2628.13617311465,2636.5280634678,2646.55192874649,2634.7909021908,2637.2035581849,2641.27225508334,2612.58578120109,2630.05846553802,2638.98099488626,2629.94035234595,2642.58809255477,2632.12637478044,2633.27154725873,2620.55961789757,2609.39954499453,2625.14043988243,2621.54732996056,2627.20724551251,2654.75628273049,2604.84484254274,2633.38405232542,2614.91085095298,2614.40351976407,2613.51524750814,2621.66718277919,2622.19899038384,2617.74931589963,2602.32286390054,2602.19413835388,2588.59188991395,2594.44663286797,2607.68302754299,2611.81477544589,2605.67258308772,2599.07573873533,3598.41336711723,2610.38668082,2583.40326923581,2610.33618497181
,89.5,2605.63517446022,2604.42449602469,2587.16608603103,2616.93624425941,2599.23180116985,2601.29579087562,2617.77380253001,2656.25266236843,2602.05938497889,2604.28093993307,2607.75796668377,2607.89495653455,2593.34108486156,2610.36822389995,2599.07112445061,2600.250230595,2612.12791510586,2617.21061838827,2615.03464342445,2613.34628327842,2598.77658367774,2607.08375170509,2626.51435027142,2615.63904868087,2622.84401820429,2619.86291665516,2615.38624713727,2637.386059405,2604.62656776427,2620.95770127702,2613.56454420755,2613.91437570989,2611.85512131961,2629.84127153921,2626.11180171987,2741.03141120396,2621.54353329396,2620.66485508901,2629.06868423394,2638.85092950472,2626.65187667138,2629.25105965506,2633.84770740591,2605.63978362031,2622.58410959363,2631.44962805348,2622.48821966988,2634.67682957326,2624.78155835745,2625.58741696109,2613.44799797997,2602.22834478428,2617.33738158607,2614.10675315111,2619.8190709007,2647.25870795316,2597.98151591379,2625.99313958834,2608.49730217559,2607.2072829575,2606.78624618155,2614.21298867081,2614.98375565364,2611.14312842458,2597.1231720398,2596.64233979945,2582.99073385162,2588.05215429216,2601.22567416657,2605.56608232031,2598.7052768619,2592.76954180945,3585.47933328436,2603.98318238972,2577.48534785002,2603.09704618317
,90,2598.84210047052,2597.88674512038,2581.19166780168,2610.16898017961,2593.22976302785,2595.10060748585,2611.09550787368,2650.46216331678,2595.46225245185,2597.60387579761,2600.71241495567,2600.84957056521,2587.12516947296,2603.73298705004,2592.80906499928,2593.47242450716,2605.31844913093,2610.80796373405,2607.61693745197,2606.23908479805,2592.17742129216,2600.10993947647,2619.55311560522,2608.66359799285,2616.17987668022,2612.9324388113,2608.86782215763,2630.76929277735,2598.29966052004,2614.66721073798,2607.70277101255,2607.39652444239,2605.27527460028,2622.92030510215,2619.60314924737,2735.57761504562,2614.66623419557,2614.19368058872,2622.23156935472,2632.04609899789,2619.37525872426,2622.24405731091,2627.28498391996,2599.26717640228,2615.78490589999,2624.65260460034,2615.48466121896,2627.70699695456,2618.15190822603,2618.68327636163,2607.15462514878,2595.66702978488,2610.38622523192,2607.30724468574,2613.41148175476,2640.94452553802,2591.77409571298,2619.43319516013,2602.45371749707,2600.61456119426,2600.4344128619,2607.21330703316,2608.31130067657,2604.58577567408,2592.30639241059,2591.60966668095,2578.22061900649,2582.22288878816,2595.56867468469,2600.00870118863,2592.75177703417,2586.98116303453,3573.24054299573,2597.96932970789,2571.97854275894,2596.46158918869
,90.5,2592.78405575156,2592.20751643674,2575.88235067814,2604.37272284333,2587.83530849307,2589.75406924672,2605.34971149414,2645.6466193058,2589.74689595937,2591.97519003531,2594.68862917922,2594.59689357134,2581.65601612607,2597.56131361647,2587.06016996999,2587.51634513789,2599.46207247255,2605.18979847315,2601.00125879553,2600.15073153588,2586.61868712402,2593.96087799691,2613.52013012902,2603.04081080889,2610.5024988761,2606.59939110789,2603.20880917602,2625.02798660568,2592.71179552627,2609.21538800729,2602.75114155904,2601.65787548038,2599.35648588995,2617.29837398157,2614.16646345723,2730.37901673909,2608.60375939546,2608.56494826259,2616.44754048573,2625.93799172679,2612.90747667276,2616.04238814552,2621.58834280915,2593.67585900427,2610.02479239915,2618.80191092,2609.4692502639,2621.58940044485,2612.70876229455,2612.59889726417,2601.93036608993,2589.86948216002,2604.48738678522,2601.26014874061,2608.07145171779,2635.3536323586,2586.32382113961,2613.71427048303,2597.15101006546,2594.82051691487,2595.09942093421,2601.05946326577,2602.50718249437,2599.04787268259,2588.15103719871,2587.38667200216,2573.94184080244,2577.74360435907,2590.79482381803,2595.61512104479,2587.4438714747,2582.01635873855,3562.21677860293,2592.68196884281,2567.3578053603,2590.85527046883
,91,2587.26626049444,2587.22177594428,2571.52992240937,2599.37460524687,2583.27051054689,2585.09056042249,2600.57726692945,2641.44171372903,2584.94536750084,2587.11620869743,2589.97891410624,2589.65734560914,2577.06835226494,2592.25459770185,2582.40183277653,2582.81880031005,2594.30801282397,2600.35426850901,2595.66415462811,2595.04103913866,2582.01537389313,2589.14266024076,2608.45611978005,2598.10558830108,2605.79837144971,2601.25187618795,2598.36157173,2620.42513922183,2587.94813357204,2604.80597761528,2598.43953474995,2597.18308300553,2594.66441652655,2612.6962531619,2609.54082730648,2726.31002407113,2603.31062117723,2603.86938059581,2611.64187100029,2620.90636452859,2607.36691456736,2610.84447186563,2617.16703901463,2589.21778033396,2605.46786993922,2614.06359173179,2604.51905563929,2616.71023787661,2608.12580932791,2607.84112397474,2597.5884800819,2585.47308294836,2599.5410374178,2596.25075770697,2603.62449190281,2630.43938940034,2581.7021887943,2609.36177100906,2592.68081825742,2589.94000608622,2590.77615868458,2596.35013442305,2597.7907888424,2594.4688543322,2584.84822950025,2584.2043036407,2570.60708868735,2574.17820886633,2586.89387401418,2592.1139315396,2583.21140389549,2577.97944832516,3552.44672578397,2588.24997354914,2563.69760718633,2585.99976023283
,91.5,2582.60244137868,2582.75821846117,2568.25076321971,2595.25729154451,2579.6326859804,2581.26784462276,2596.73940600031,2638.04104105785,2581.22178588446,2583.22793329031,2586.37650370861,2585.8782346473,2573.68497722392,2588.09018345741,2578.4513717858,2579.3608420149,2590.31002838094,2596.34226957471,2591.72307859044,2590.9403066899,2578.53789422212,2585.3193152487,2604.36943527059,2593.80851446256,2602.35484442814,2597.04417261233,2594.50776153655,2616.60958016893,2584.35359745242,2601.46332669882,2595.01705574723,2593.39953577231,2590.86048563884,2608.85948203454,2606.01813261137,2723.33642146244,2598.9883914705,2600.4113214021,2607.89730431379,2616.82906914119,2603.02875884151,2606.96769602453,2613.85520001961,2585.60802932016,2601.76611927454,2610.61098477232,2600.48567221406,2613.05723959863,2604.17822259852,2603.96100191965,2594.10775977762,2582.27661528466,2595.62624293248,2592.4480721439,2600.18509958289,2626.37466120116,2578.14276222562,2605.94770881219,2588.78846616284,2585.98827264086,2586.92608003234,2592.43767674009,2593.82461540513,2590.50770476535,2581.73409585996,2581.20254565411,2567.41742916845,2571.00454685555,2583.43592542805,2589.11889726091,2579.77611221003,2574.53225026852,3543.71687579586,2584.56950607268,2560.65734861467,2581.82082374244
,92,2578.53403317148,2578.89908977533,2565.30145863606,2592.05157852102,2576.36655300374,2578.37217583297,2593.51342500977,2634.92874361357,2578.24291365549,2579.74987586003,2583.41283401804,2582.83556988562,2570.8433436816,2584.44353646583,2574.96126677504,2576.42965926666,2586.95836654568,2592.67348996595,2588.65656207551,2587.63907631127,2575.47607875109,2582.12136965927,2600.93190217119,2590.27557325594,2599.57705377412,2593.6096013859,2591.30288339194,2613.54626759666,2581.50335042476,2598.28427289742,2591.64996631497,2589.99798937811,2587.49129659716,2605.55364151047,2602.63877695187,2720.93180305668,2595.22255426057,2597.30222112916,2604.6836207114,2613.60177138843,2599.46864099526,2603.46751090132,2610.54850465051,2582.38975813371,2598.51138126319,2607.61633468588,2597.00097526222,2609.96605311249,2600.67445099446,2600.38044280453,2591.13689004288,2579.38714038889,2592.37343650367,2589.21880566774,2597.30098673839,2622.76518547889,2575.02810846516,2602.77885998366,2585.29417112625,2582.82646619708,2583.80870067261,2589.3436948193,2590.51062714848,2586.85342389944,2578.65681563036,2578.21655973034,2564.63446998955,2568.36862576854,2580.46938821445,2586.47152164726,2576.71976895565,2571.45950984807,3535.61506407967,2581.08712628425,2557.81099817367,2578.30770918468
