Clutch_ID,Nest_ID,Burrow_ID,Mother_ID,Location,Collection_date,Location_InNest,Egg_mass,Egg_diameter,Status,Tortoise_ID,Date_Pip,Date_Emerge,Date_Functional,ExpDay_measure1,Measure_1_Date,Mass_1,Carapace_1,Plastron_1,Notch,Tank.x,Measure_2_Date,Mass_2,Measure_3,Mass_3,Measure_4,Mass_4,Measure_5,Mass_5,Measure_6,Mass_6,Measure_7,Mass_7,Measure_8,Mass_8,Measure_9,Mass_9,Measure_10,Mass_10,Max.allowed.blood.volume..uL.,Measure_11,Mass_11,Carapace_10,Plastron_10,Measure_12,Mass_12,Carapace_12,Plastron_12,Measure_13,Mass_13,Measure_14,Mass_14,Carapace_14,Plastron_14,Measure_15,Mass_15,Carapace_15,Plastron_15,Measure_16,Mass_16,Carapace_16,Plastron_16,Measure_17,Mass_17,Carapace_17,Plastron_17,Measure_18,Mass_18,Carapace_18,Plastron_18,Measure_19,Mass_19,Carapace_19,Plastron_19,ExpDay_measure10,DaysBTW1.10,Mass_m10.m1,Growth_rate1.10,ExpDay_measure13,DaysBTW1.13,Mass_m13.m1,Growth_rate1.13,Rack,Tank.y,Total_bleed_time,Glucose,Date,Tortoise_Mass,treatment,timepoint
5.4,GT2023_N05,Private property,22,Hancock Forestry Site,8/14/2023,Middle,51.9,46.4,Hatched,GT2023_N05.04,8/25/2023,8/27/2023,8/28/2023,15,8/28/2023,40.51,53.1,53.5,336,1,,NA,9/4/2023,42.09,9/11/2023,47.4,9/18/2023,52.65,9/25/2023,55.82,10/13/2023,61.56,10/27/2023,67.67,11/10/2023,67.08,11/24/2023,73,676.7,12/10/2023,81.85,70,68.7,12/21/2023,83,73.2,71.9,1/7/2024,83,1/20/2024,75.9,72,71.2,2/27/2024,75.1,70.7,70.9,3/17/2024,90.9,75,72.3,4/14/2024,112.3,80.2,78.8,5/16/2024,140,82.6,83.2,6/16/2024,180.4,91.9,93.3,103,88,32.49,0.369204545,147,132,42.49,0.321893939,1,1,2,124,6/10/2024,140,Cold Dormancy,3 months-Post
5.5,GT2023_N05,Private property,22,Hancock Forestry Site,8/14/2023,Bottom,51.28,48.4,Hatched,GT2023_N05.05,8/23/2023,8/25/2023,8/26/2023,13,8/26/2023,40.91,50.8,52.5,327,2,8/28/2023,39.95,9/4/2023,43.16,9/11/2023,46.2,9/18/2023,49.96,9/25/2023,54.43,10/13/2023,62.64,10/27/2023,67.4,11/10/2023,69.4,11/24/2023,78.65,674,12/10/2023,91.7,69.6,69.2,12/21/2023,100,75.1,75.3,1/7/2024,106.4,1/20/2024,124.5,80.9,82.2,2/17/2024,141.9,85,87.8,3/17/2024,168.1,91.6,92,4/14/2024,190.6,94.5,96.7,5/16/2024,212.5,99,102.1,6/16/2024,251.4,101.3,104.8,103,90,37.74,0.419333333,147,134,65.49,0.488731343,1,2,4:23,170,11/5/2023,NA,Constant Growth,Pre-Hibernation
5.5,GT2023_N05,Private property,22,Hancock Forestry Site,8/14/2023,Bottom,51.28,48.4,Hatched,GT2023_N05.05,8/23/2023,8/25/2023,8/26/2023,13,8/26/2023,40.91,50.8,52.5,327,2,8/28/2023,39.95,9/4/2023,43.16,9/11/2023,46.2,9/18/2023,49.96,9/25/2023,54.43,10/13/2023,62.64,10/27/2023,67.4,11/10/2023,69.4,11/24/2023,78.65,674,12/10/2023,91.7,69.6,69.2,12/21/2023,100,75.1,75.3,1/7/2024,106.4,1/20/2024,124.5,80.9,82.2,2/17/2024,141.9,85,87.8,3/17/2024,168.1,91.6,92,4/14/2024,190.6,94.5,96.7,5/16/2024,212.5,99,102.1,6/16/2024,251.4,101.3,104.8,103,90,37.74,0.419333333,147,134,65.49,0.488731343,3,2,2:00,76,2/28/2024,NA,Constant Growth,Dormancy
5.5,GT2023_N05,Private property,22,Hancock Forestry Site,8/14/2023,Bottom,51.28,48.4,Hatched,GT2023_N05.05,8/23/2023,8/25/2023,8/26/2023,13,8/26/2023,40.91,50.8,52.5,327,2,8/28/2023,39.95,9/4/2023,43.16,9/11/2023,46.2,9/18/2023,49.96,9/25/2023,54.43,10/13/2023,62.64,10/27/2023,67.4,11/10/2023,69.4,11/24/2023,78.65,674,12/10/2023,91.7,69.6,69.2,12/21/2023,100,75.1,75.3,1/7/2024,106.4,1/20/2024,124.5,80.9,82.2,2/17/2024,141.9,85,87.8,3/17/2024,168.1,91.6,92,4/14/2024,190.6,94.5,96.7,5/16/2024,212.5,99,102.1,6/16/2024,251.4,101.3,104.8,103,90,37.74,0.419333333,147,134,65.49,0.488731343,3,2,3:30,77,3/19/2024,168.1,Constant Growth,3 weeks-Post
5.5,GT2023_N05,Private property,22,Hancock Forestry Site,8/14/2023,Bottom,51.28,48.4,Hatched,GT2023_N05.05,8/23/2023,8/25/2023,8/26/2023,13,8/26/2023,40.91,50.8,52.5,327,2,8/28/2023,39.95,9/4/2023,43.16,9/11/2023,46.2,9/18/2023,49.96,9/25/2023,54.43,10/13/2023,62.64,10/27/2023,67.4,11/10/2023,69.4,11/24/2023,78.65,674,12/10/2023,91.7,69.6,69.2,12/21/2023,100,75.1,75.3,1/7/2024,106.4,1/20/2024,124.5,80.9,82.2,2/17/2024,141.9,85,87.8,3/17/2024,168.1,91.6,92,4/14/2024,190.6,94.5,96.7,5/16/2024,212.5,99,102.1,6/16/2024,251.4,101.3,104.8,103,90,37.74,0.419333333,147,134,65.49,0.488731343,3,2,3,90,6/10/2024,212.5,Constant Growth,3 months-Post
5.6,GT2023_N05,Private property,22,Hancock Forestry Site,8/14/2023,Bottom,53.44,47,Hatched,GT2023_N05.06,8/24/2023,8/26/2023,8/29/2023,16,8/29/2023,40.61,53.2,54.2,340,3,,NA,9/4/2023,42.36,9/11/2023,49.6,9/18/2023,51.27,9/25/2023,54.73,10/13/2023,64.73,10/27/2023,68.74,11/10/2023,72.67,11/24/2023,77.37,687.4,12/10/2023,85.36,68.3,69.6,12/21/2023,86.5,72.3,73.7,1/7/2024,82.8,1/20/2024,80,70.8,73.5,2/27/2024,80.3,70.7,73.3,3/17/2024,88.7,72.9,75.1,4/14/2024,104.5,75.6,76.6,5/16/2024,110,77.4,76.8,6/16/2024,97.8,77.5,76.9,103,87,36.76,0.422528736,147,131,42.19,0.322061069,1,3,5:10,174,11/5/2023,NA,Cold Dormancy,Pre-Hibernation
5.6,GT2023_N05,Private property,22,Hancock Forestry Site,8/14/2023,Bottom,53.44,47,Hatched,GT2023_N05.06,8/24/2023,8/26/2023,8/29/2023,16,8/29/2023,40.61,53.2,54.2,340,3,,NA,9/4/2023,42.36,9/11/2023,49.6,9/18/2023,51.27,9/25/2023,54.73,10/13/2023,64.73,10/27/2023,68.74,11/10/2023,72.67,11/24/2023,77.37,687.4,12/10/2023,85.36,68.3,69.6,12/21/2023,86.5,72.3,73.7,1/7/2024,82.8,1/20/2024,80,70.8,73.5,2/27/2024,80.3,70.7,73.3,3/17/2024,88.7,72.9,75.1,4/14/2024,104.5,75.6,76.6,5/16/2024,110,77.4,76.8,6/16/2024,97.8,77.5,76.9,103,87,36.76,0.422528736,147,131,42.19,0.322061069,1,3,4:42,32,2/27/2024,NA,Cold Dormancy,Dormancy
5.6,GT2023_N05,Private property,22,Hancock Forestry Site,8/14/2023,Bottom,53.44,47,Hatched,GT2023_N05.06,8/24/2023,8/26/2023,8/29/2023,16,8/29/2023,40.61,53.2,54.2,340,3,,NA,9/4/2023,42.36,9/11/2023,49.6,9/18/2023,51.27,9/25/2023,54.73,10/13/2023,64.73,10/27/2023,68.74,11/10/2023,72.67,11/24/2023,77.37,687.4,12/10/2023,85.36,68.3,69.6,12/21/2023,86.5,72.3,73.7,1/7/2024,82.8,1/20/2024,80,70.8,73.5,2/27/2024,80.3,70.7,73.3,3/17/2024,88.7,72.9,75.1,4/14/2024,104.5,75.6,76.6,5/16/2024,110,77.4,76.8,6/16/2024,97.8,77.5,76.9,103,87,36.76,0.422528736,147,131,42.19,0.322061069,1,3,2:30,130,3/19/2024,88.7,Cold Dormancy,3 weeks-Post
5.6,GT2023_N05,Private property,22,Hancock Forestry Site,8/14/2023,Bottom,53.44,47,Hatched,GT2023_N05.06,8/24/2023,8/26/2023,8/29/2023,16,8/29/2023,40.61,53.2,54.2,340,3,,NA,9/4/2023,42.36,9/11/2023,49.6,9/18/2023,51.27,9/25/2023,54.73,10/13/2023,64.73,10/27/2023,68.74,11/10/2023,72.67,11/24/2023,77.37,687.4,12/10/2023,85.36,68.3,69.6,12/21/2023,86.5,72.3,73.7,1/7/2024,82.8,1/20/2024,80,70.8,73.5,2/27/2024,80.3,70.7,73.3,3/17/2024,88.7,72.9,75.1,4/14/2024,104.5,75.6,76.6,5/16/2024,110,77.4,76.8,6/16/2024,97.8,77.5,76.9,103,87,36.76,0.422528736,147,131,42.19,0.322061069,1,3,NA,N/A,6/10/2024,110,Cold Dormancy,3 months-Post
6.1,GT2023_N06,848,unk,GWA,8/14/2023,Top/same level,41.39,41.2,Hatched,GT2023_N06.01,8/17/2023,8/17/2023,8/21/2023,8,8/21/2023,32.32,49.2,49.2,312,4,8/29/2023,36.82,9/5/2023,41.37,9/12/2023,42.73,9/19/2023,45.18,9/28/2023,49.27,10/13/2023,52.73,10/27/2023,57.29,11/10/2023,56.7,11/24/2023,58.02,572.9,12/10/2023,63.3,61.1,58.3,12/21/2023,68.1,64.4,60.7,1/7/2024,70,1/20/2024,77.2,67.8,64.1,2/17/2024,87.5,70,66.5,3/17/2024,93.6,71.4,67.9,4/14/2024,95.9,72.2,68.3,5/16/2024,93.2,73.2,69.3,6/16/2024,93.5,73.3,69.5,103,95,25.7,0.270526316,147,139,37.68,0.271079137,4,12,9:24,125,11/5/2023,NA,Constant Growth,Pre-Hibernation
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6.1,GT2023_N06,848,unk,GWA,8/14/2023,Top/same level,41.39,41.2,Hatched,GT2023_N06.01,8/17/2023,8/17/2023,8/21/2023,8,8/21/2023,32.32,49.2,49.2,312,4,8/29/2023,36.82,9/5/2023,41.37,9/12/2023,42.73,9/19/2023,45.18,9/28/2023,49.27,10/13/2023,52.73,10/27/2023,57.29,11/10/2023,56.7,11/24/2023,58.02,572.9,12/10/2023,63.3,61.1,58.3,12/21/2023,68.1,64.4,60.7,1/7/2024,70,1/20/2024,77.2,67.8,64.1,2/17/2024,87.5,70,66.5,3/17/2024,93.6,71.4,67.9,4/14/2024,95.9,72.2,68.3,5/16/2024,93.2,73.2,69.3,6/16/2024,93.5,73.3,69.5,103,95,25.7,0.270526316,147,139,37.68,0.271079137,2,12,NA,N/A,6/10/2024,93.2,Constant Growth,3 months-Post
6.2,GT2023_N06,848,unk,GWA,8/14/2023,Top/same level,41.53,41.6,Hatched,GT2023_N06.02,8/17/2023,8/17/2023,8/19/2023,6,8/19/2023,32.62,48.1,48.2,306,5,8/29/2023,31.83,9/5/2023,40.16,9/12/2023,42.86,9/19/2023,43.57,9/26/2023,45.52,10/13/2023,49.59,10/27/2023,55.27,11/10/2023,58.7,11/24/2023,66.26,552.7,12/10/2023,76.1,63.9,61.5,12/21/2023,82.9,69.6,67.2,1/7/2024,99.5,1/20/2024,113.1,78.6,76.2,2/17/2024,129.3,84.2,81.6,3/17/2024,155,87.2,85.7,4/14/2024,175.2,91.3,91,5/16/2024,205.8,95.8,94.9,6/16/2024,235.1,99.9,98.9,103,97,33.64,0.346804124,147,141,66.88,0.474326241,2,5,1:56,125,11/5/2023,NA,Constant Growth,Pre-Hibernation
6.2,GT2023_N06,848,unk,GWA,8/14/2023,Top/same level,41.53,41.6,Hatched,GT2023_N06.02,8/17/2023,8/17/2023,8/19/2023,6,8/19/2023,32.62,48.1,48.2,306,5,8/29/2023,31.83,9/5/2023,40.16,9/12/2023,42.86,9/19/2023,43.57,9/26/2023,45.52,10/13/2023,49.59,10/27/2023,55.27,11/10/2023,58.7,11/24/2023,66.26,552.7,12/10/2023,76.1,63.9,61.5,12/21/2023,82.9,69.6,67.2,1/7/2024,99.5,1/20/2024,113.1,78.6,76.2,2/17/2024,129.3,84.2,81.6,3/17/2024,155,87.2,85.7,4/14/2024,175.2,91.3,91,5/16/2024,205.8,95.8,94.9,6/16/2024,235.1,99.9,98.9,103,97,33.64,0.346804124,147,141,66.88,0.474326241,3,5,2:20,142,2/28/2024,NA,Constant Growth,Dormancy
6.2,GT2023_N06,848,unk,GWA,8/14/2023,Top/same level,41.53,41.6,Hatched,GT2023_N06.02,8/17/2023,8/17/2023,8/19/2023,6,8/19/2023,32.62,48.1,48.2,306,5,8/29/2023,31.83,9/5/2023,40.16,9/12/2023,42.86,9/19/2023,43.57,9/26/2023,45.52,10/13/2023,49.59,10/27/2023,55.27,11/10/2023,58.7,11/24/2023,66.26,552.7,12/10/2023,76.1,63.9,61.5,12/21/2023,82.9,69.6,67.2,1/7/2024,99.5,1/20/2024,113.1,78.6,76.2,2/17/2024,129.3,84.2,81.6,3/17/2024,155,87.2,85.7,4/14/2024,175.2,91.3,91,5/16/2024,205.8,95.8,94.9,6/16/2024,235.1,99.9,98.9,103,97,33.64,0.346804124,147,141,66.88,0.474326241,3,5,2:28,85,3/19/2024,155,Constant Growth,3 weeks-Post
6.2,GT2023_N06,848,unk,GWA,8/14/2023,Top/same level,41.53,41.6,Hatched,GT2023_N06.02,8/17/2023,8/17/2023,8/19/2023,6,8/19/2023,32.62,48.1,48.2,306,5,8/29/2023,31.83,9/5/2023,40.16,9/12/2023,42.86,9/19/2023,43.57,9/26/2023,45.52,10/13/2023,49.59,10/27/2023,55.27,11/10/2023,58.7,11/24/2023,66.26,552.7,12/10/2023,76.1,63.9,61.5,12/21/2023,82.9,69.6,67.2,1/7/2024,99.5,1/20/2024,113.1,78.6,76.2,2/17/2024,129.3,84.2,81.6,3/17/2024,155,87.2,85.7,4/14/2024,175.2,91.3,91,5/16/2024,205.8,95.8,94.9,6/16/2024,235.1,99.9,98.9,103,97,33.64,0.346804124,147,141,66.88,0.474326241,3,5,1,118,6/10/2024,205.8,Constant Growth,3 months-Post
6.3,GT2023_N06,848,unk,GWA,8/14/2023,Top/same level,42.18,42.6,Hatched,GT2023_N06.03,8/18/2023,8/18/2023,8/22/2023,9,8/22/2023,31.69,49.2,47.7,317,6,8/29/2023,34.92,9/5/2023,39.4,9/12/2023,40.26,9/19/2023,44.55,9/26/2023,46.33,10/13/2023,52.16,10/27/2023,57.46,11/10/2023,63.4,11/24/2023,70.76,574.6,12/10/2023,79.74,66,63.3,12/21/2023,82.9,71.3,67.6,1/7/2024,84.8,1/20/2024,83.1,71.6,67.6,2/27/2024,82.9,71.2,67.7,3/17/2024,92.5,73.8,70.6,4/14/2024,120,81.1,77.6,5/16/2024,153,82.6,79.9,6/16/2024,187.2,92.2,89.5,103,94,39.07,0.415638298,147,138,53.11,0.384855072,2,6,3:45,174,11/5/2023,NA,Cold Dormancy,Pre-Hibernation
6.3,GT2023_N06,848,unk,GWA,8/14/2023,Top/same level,42.18,42.6,Hatched,GT2023_N06.03,8/18/2023,8/18/2023,8/22/2023,9,8/22/2023,31.69,49.2,47.7,317,6,8/29/2023,34.92,9/5/2023,39.4,9/12/2023,40.26,9/19/2023,44.55,9/26/2023,46.33,10/13/2023,52.16,10/27/2023,57.46,11/10/2023,63.4,11/24/2023,70.76,574.6,12/10/2023,79.74,66,63.3,12/21/2023,82.9,71.3,67.6,1/7/2024,84.8,1/20/2024,83.1,71.6,67.6,2/27/2024,82.9,71.2,67.7,3/17/2024,92.5,73.8,70.6,4/14/2024,120,81.1,77.6,5/16/2024,153,82.6,79.9,6/16/2024,187.2,92.2,89.5,103,94,39.07,0.415638298,147,138,53.11,0.384855072,1,6,5:40,56,2/27/2024,NA,Cold Dormancy,Dormancy
6.3,GT2023_N06,848,unk,GWA,8/14/2023,Top/same level,42.18,42.6,Hatched,GT2023_N06.03,8/18/2023,8/18/2023,8/22/2023,9,8/22/2023,31.69,49.2,47.7,317,6,8/29/2023,34.92,9/5/2023,39.4,9/12/2023,40.26,9/19/2023,44.55,9/26/2023,46.33,10/13/2023,52.16,10/27/2023,57.46,11/10/2023,63.4,11/24/2023,70.76,574.6,12/10/2023,79.74,66,63.3,12/21/2023,82.9,71.3,67.6,1/7/2024,84.8,1/20/2024,83.1,71.6,67.6,2/27/2024,82.9,71.2,67.7,3/17/2024,92.5,73.8,70.6,4/14/2024,120,81.1,77.6,5/16/2024,153,82.6,79.9,6/16/2024,187.2,92.2,89.5,103,94,39.07,0.415638298,147,138,53.11,0.384855072,1,6,4:31,89,3/19/2024,92.5,Cold Dormancy,3 weeks-Post
6.3,GT2023_N06,848,unk,GWA,8/14/2023,Top/same level,42.18,42.6,Hatched,GT2023_N06.03,8/18/2023,8/18/2023,8/22/2023,9,8/22/2023,31.69,49.2,47.7,317,6,8/29/2023,34.92,9/5/2023,39.4,9/12/2023,40.26,9/19/2023,44.55,9/26/2023,46.33,10/13/2023,52.16,10/27/2023,57.46,11/10/2023,63.4,11/24/2023,70.76,574.6,12/10/2023,79.74,66,63.3,12/21/2023,82.9,71.3,67.6,1/7/2024,84.8,1/20/2024,83.1,71.6,67.6,2/27/2024,82.9,71.2,67.7,3/17/2024,92.5,73.8,70.6,4/14/2024,120,81.1,77.6,5/16/2024,153,82.6,79.9,6/16/2024,187.2,92.2,89.5,103,94,39.07,0.415638298,147,138,53.11,0.384855072,1,6,3,140,6/10/2024,153,Cold Dormancy,3 months-Post
6.4,GT2023_N06,848,unk,GWA,8/14/2023,Middle,45.27,42.2,Hatched,GT2023_N06.04,8/18/2023,8/18/2023,8/20/2023,7,8/20/2023,34.87,47.9,48.8,309,7,8/30/2023,34.84,9/6/2023,41.96,9/13/2023,44.27,9/20/2023,46.09,9/27/2023,49.74,10/13/2023,55.72,10/27/2023,59.6,11/10/2023,63.95,11/24/2023,69.07,596,12/10/2023,76.65,64.3,61.6,12/21/2023,82.3,67.3,65.4,1/7/2024,81.2,1/20/2024,78.8,68.2,66,2/27/2024,77.8,68.7,65.8,3/17/2024,91,70.8,69,4/14/2024,113.3,76.4,75.8,5/16/2024,142.7,82,81.9,6/16/2024,166.1,86.1,86.6,103,96,34.2,0.35625,147,140,46.33,0.330928571,3,9,5:50,178,11/5/2023,NA,Cold Dormancy,Pre-Hibernation
6.4,GT2023_N06,848,unk,GWA,8/14/2023,Middle,45.27,42.2,Hatched,GT2023_N06.04,8/18/2023,8/18/2023,8/20/2023,7,8/20/2023,34.87,47.9,48.8,309,7,8/30/2023,34.84,9/6/2023,41.96,9/13/2023,44.27,9/20/2023,46.09,9/27/2023,49.74,10/13/2023,55.72,10/27/2023,59.6,11/10/2023,63.95,11/24/2023,69.07,596,12/10/2023,76.65,64.3,61.6,12/21/2023,82.3,67.3,65.4,1/7/2024,81.2,1/20/2024,78.8,68.2,66,2/27/2024,77.8,68.7,65.8,3/17/2024,91,70.8,69,4/14/2024,113.3,76.4,75.8,5/16/2024,142.7,82,81.9,6/16/2024,166.1,86.1,86.6,103,96,34.2,0.35625,147,140,46.33,0.330928571,4,9,6:07,42,2/27/2024,NA,Cold Dormancy,Dormancy
6.4,GT2023_N06,848,unk,GWA,8/14/2023,Middle,45.27,42.2,Hatched,GT2023_N06.04,8/18/2023,8/18/2023,8/20/2023,7,8/20/2023,34.87,47.9,48.8,309,7,8/30/2023,34.84,9/6/2023,41.96,9/13/2023,44.27,9/20/2023,46.09,9/27/2023,49.74,10/13/2023,55.72,10/27/2023,59.6,11/10/2023,63.95,11/24/2023,69.07,596,12/10/2023,76.65,64.3,61.6,12/21/2023,82.3,67.3,65.4,1/7/2024,81.2,1/20/2024,78.8,68.2,66,2/27/2024,77.8,68.7,65.8,3/17/2024,91,70.8,69,4/14/2024,113.3,76.4,75.8,5/16/2024,142.7,82,81.9,6/16/2024,166.1,86.1,86.6,103,96,34.2,0.35625,147,140,46.33,0.330928571,4,9,3:30,100,3/19/2024,91,Cold Dormancy,3 weeks-Post
6.4,GT2023_N06,848,unk,GWA,8/14/2023,Middle,45.27,42.2,Hatched,GT2023_N06.04,8/18/2023,8/18/2023,8/20/2023,7,8/20/2023,34.87,47.9,48.8,309,7,8/30/2023,34.84,9/6/2023,41.96,9/13/2023,44.27,9/20/2023,46.09,9/27/2023,49.74,10/13/2023,55.72,10/27/2023,59.6,11/10/2023,63.95,11/24/2023,69.07,596,12/10/2023,76.65,64.3,61.6,12/21/2023,82.3,67.3,65.4,1/7/2024,81.2,1/20/2024,78.8,68.2,66,2/27/2024,77.8,68.7,65.8,3/17/2024,91,70.8,69,4/14/2024,113.3,76.4,75.8,5/16/2024,142.7,82,81.9,6/16/2024,166.1,86.1,86.6,103,96,34.2,0.35625,147,140,46.33,0.330928571,4,9,1,60,6/10/2024,142.7,Cold Dormancy,3 months-Post
6.5,GT2023_N06,848,unk,GWA,8/14/2023,Bottom,43.12,43.1,Hatched,GT2023_N06.05,8/16/2023,8/16/2023,8/18/2023,5,8/18/2023,34,48.9,48.2,301,8,8/30/2023,38.51,9/6/2023,39.82,9/13/2023,42.68,9/20/2023,43.24,9/27/2023,46.88,10/13/2023,50.65,10/27/2023,55.26,11/10/2023,43.82,11/24/2023,63.47,552.6,12/10/2023,71.9,62.5,59.8,12/21/2023,79.5,68.5,65.4,1/7/2024,92.6,1/20/2024,104.7,76.2,71.9,2/17/2024,130,82.6,79.2,3/17/2024,168.3,89.7,86.3,4/14/2024,203.7,94.1,91.5,5/16/2024,232.4,94.1,92.9,6/16/2024,258.9,103.1,101.3,103,98,29.47,0.300714286,147,142,58.6,0.412676056,3,8,1:50,100,11/5/2023,NA,Constant Growth,Pre-Hibernation
6.5,GT2023_N06,848,unk,GWA,8/14/2023,Bottom,43.12,43.1,Hatched,GT2023_N06.05,8/16/2023,8/16/2023,8/18/2023,5,8/18/2023,34,48.9,48.2,301,8,8/30/2023,38.51,9/6/2023,39.82,9/13/2023,42.68,9/20/2023,43.24,9/27/2023,46.88,10/13/2023,50.65,10/27/2023,55.26,11/10/2023,43.82,11/24/2023,63.47,552.6,12/10/2023,71.9,62.5,59.8,12/21/2023,79.5,68.5,65.4,1/7/2024,92.6,1/20/2024,104.7,76.2,71.9,2/17/2024,130,82.6,79.2,3/17/2024,168.3,89.7,86.3,4/14/2024,203.7,94.1,91.5,5/16/2024,232.4,94.1,92.9,6/16/2024,258.9,103.1,101.3,103,98,29.47,0.300714286,147,142,58.6,0.412676056,2,8,5:00,149,2/28/2024,NA,Constant Growth,Dormancy
6.5,GT2023_N06,848,unk,GWA,8/14/2023,Bottom,43.12,43.1,Hatched,GT2023_N06.05,8/16/2023,8/16/2023,8/18/2023,5,8/18/2023,34,48.9,48.2,301,8,8/30/2023,38.51,9/6/2023,39.82,9/13/2023,42.68,9/20/2023,43.24,9/27/2023,46.88,10/13/2023,50.65,10/27/2023,55.26,11/10/2023,43.82,11/24/2023,63.47,552.6,12/10/2023,71.9,62.5,59.8,12/21/2023,79.5,68.5,65.4,1/7/2024,92.6,1/20/2024,104.7,76.2,71.9,2/17/2024,130,82.6,79.2,3/17/2024,168.3,89.7,86.3,4/14/2024,203.7,94.1,91.5,5/16/2024,232.4,94.1,92.9,6/16/2024,258.9,103.1,101.3,103,98,29.47,0.300714286,147,142,58.6,0.412676056,2,8,3:15,97,3/19/2024,168.3,Constant Growth,3 weeks-Post
6.5,GT2023_N06,848,unk,GWA,8/14/2023,Bottom,43.12,43.1,Hatched,GT2023_N06.05,8/16/2023,8/16/2023,8/18/2023,5,8/18/2023,34,48.9,48.2,301,8,8/30/2023,38.51,9/6/2023,39.82,9/13/2023,42.68,9/20/2023,43.24,9/27/2023,46.88,10/13/2023,50.65,10/27/2023,55.26,11/10/2023,43.82,11/24/2023,63.47,552.6,12/10/2023,71.9,62.5,59.8,12/21/2023,79.5,68.5,65.4,1/7/2024,92.6,1/20/2024,104.7,76.2,71.9,2/17/2024,130,82.6,79.2,3/17/2024,168.3,89.7,86.3,4/14/2024,203.7,94.1,91.5,5/16/2024,232.4,94.1,92.9,6/16/2024,258.9,103.1,101.3,103,98,29.47,0.300714286,147,142,58.6,0.412676056,2,8,1,145,6/10/2024,232.4,Constant Growth,3 months-Post
7.1,GT2023_N07,855,237?,GWA,8/14/2023,Top,38.09,42.1,Hatched,GT2023_N07.01,8/20/2023,8/21/2023,8/23/2023,10,8/23/2023,24.97,43.4,44.7,319,9,8/30/2023,26.19,9/6/2023,32.35,9/13/2023,35.33,9/20/2023,38.35,9/27/2023,41,10/13/2023,44.97,10/27/2023,50.34,11/10/2023,52.92,11/24/2023,56.81,503.4,12/10/2023,62.14,61.4,59.3,12/21/2023,61.7,63.9,61.8,1/7/2024,62.6,1/20/2024,60,64.2,62.5,2/27/2024,56.1,64.3,61.6,3/17/2024,67.6,65.7,64,4/14/2024,88.5,71.2,69.4,5/16/2024,105.6,75.8,75.2,6/16/2024,120.8,79.1,78.4,103,93,31.84,0.342365591,147,137,37.63,0.274671533,3,9,4:37,150,11/5/2023,NA,Cold Dormancy,Pre-Hibernation
7.1,GT2023_N07,855,237?,GWA,8/14/2023,Top,38.09,42.1,Hatched,GT2023_N07.01,8/20/2023,8/21/2023,8/23/2023,10,8/23/2023,24.97,43.4,44.7,319,9,8/30/2023,26.19,9/6/2023,32.35,9/13/2023,35.33,9/20/2023,38.35,9/27/2023,41,10/13/2023,44.97,10/27/2023,50.34,11/10/2023,52.92,11/24/2023,56.81,503.4,12/10/2023,62.14,61.4,59.3,12/21/2023,61.7,63.9,61.8,1/7/2024,62.6,1/20/2024,60,64.2,62.5,2/27/2024,56.1,64.3,61.6,3/17/2024,67.6,65.7,64,4/14/2024,88.5,71.2,69.4,5/16/2024,105.6,75.8,75.2,6/16/2024,120.8,79.1,78.4,103,93,31.84,0.342365591,147,137,37.63,0.274671533,4,9,2:00,28,2/27/2024,NA,Cold Dormancy,Dormancy
7.1,GT2023_N07,855,237?,GWA,8/14/2023,Top,38.09,42.1,Hatched,GT2023_N07.01,8/20/2023,8/21/2023,8/23/2023,10,8/23/2023,24.97,43.4,44.7,319,9,8/30/2023,26.19,9/6/2023,32.35,9/13/2023,35.33,9/20/2023,38.35,9/27/2023,41,10/13/2023,44.97,10/27/2023,50.34,11/10/2023,52.92,11/24/2023,56.81,503.4,12/10/2023,62.14,61.4,59.3,12/21/2023,61.7,63.9,61.8,1/7/2024,62.6,1/20/2024,60,64.2,62.5,2/27/2024,56.1,64.3,61.6,3/17/2024,67.6,65.7,64,4/14/2024,88.5,71.2,69.4,5/16/2024,105.6,75.8,75.2,6/16/2024,120.8,79.1,78.4,103,93,31.84,0.342365591,147,137,37.63,0.274671533,4,9,1:54,117,3/19/2024,67.6,Cold Dormancy,3 weeks-Post
